Fecha,Ruta,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes,Ingreso Total
13/07/2023,A15,3619.5,111.5,171,3448.5,4640.75,593.75,228,0,0,3731,5462.5,363,653,126,48,827,1190,9193.5
13/07/2023,A16,5166,509.5,254.5,4911.5,5709.5,1382.25,912,0,0,5675.5,8003.75,517,723,293,192,1208,1725,13679.25
13/07/2023,A17,4519.5,149.5,216,4303.5,3648,712.5,484.5,0,0,4669,4845,453,508,155,102,765,1218,9514
13/07/2023,A18,9940,413,478,9462,11742,1562.75,684,0,0,10353,13988.75,996,1381,329,144,1854,2850,24341.75
13/07/2023,A19,30399.5,858.2,1462.5,28937,24343.75,2413,1377.5,0,0,31257.7,28134.25,3046,2988,508,290,3786,6832,59391.95
13/07/2023,A20,19924.7,628.4,953.2,18971.5,15556.25,1819.25,964.25,0,0,20553.1,18339.75,1997,1952,383,203,2538,4535,38892.85
13/07/2023,A21,29927.5,872.7,1513,28414.5,27583.25,2299,836,0,0,30800.2,30718.25,2991,3424,484,176,4084,7075,61518.45
14/07/2023,A03,1473,197,76.5,1396.5,2071,361,342,0,0,1670,2774,147,218,76,72,366,513,4444
14/07/2023,A05,3901.5,209,206,3695.5,3092.25,579.5,484.5,0,0,4110.5,4156.25,389,408,122,102,632,1021,8266.75
14/07/2023,A06,3391,548.5,208.5,3182.5,4545.75,684,413.25,0,0,3939.5,5643,335,621,144,87,852,1187,9582.5
14/07/2023,A07,4634.5,384.2,255,4379.5,3135,456,318.25,0,0,5018.7,3909.25,461,401,96,67,564,1025,8927.95
14/07/2023,A08,4216.5,125,226.5,3990,3092.25,503.5,256.5,0,0,4341.5,3852.25,420,395,106,54,555,975,8193.75
14/07/2023,A09,3919.5,95.5,186,3733.5,2992.5,323,147.25,0,0,4015,3462.75,393,376,68,31,475,868,7477.75
14/07/2023,A15,2438.5,81,120.5,2318,2213.5,332.5,156.75,0,0,2519.5,2702.75,244,293,70,33,396,640,5222.25
14/07/2023,A16,5206.5,400.5,276,4930.5,4935.25,1159,926.25,0,0,5607,7020.5,519,627,245,195,1067,1586,12627.5
14/07/2023,A17,4856,226.5,267.5,4588.5,3700.25,779,508.25,0,0,5082.5,4987.5,483,504,166,107,777,1260,10070
14/07/2023,A18,10897.5,356,514,10383.5,12122,1353.75,532,0,0,11253.5,14007.75,1093,1432,285,112,1829,2922,25261.25
14/07/2023,A19,36806,1081,1779.5,35026.5,26125,2850,1491.5,0,0,37887,30466.5,3687,3257,602,314,4173,7860,68353.5
14/07/2023,A20,21010.8,557.7,1032.3,19978.5,14136,1738.5,931,0,0,21568.5,16805.5,2103,1785,367,196,2348,4451,38374
14/07/2023,A21,31528.8,1062.8,1518.3,30010.5,26357.75,2056.75,874,0,0,32591.6,29288.5,3159,3309,433,184,3926,7085,61880.1
15/07/2023,A03,2716.5,441,161,2555.5,2341.75,532,342,0,0,3157.5,3215.75,269,247,112,72,431,700,6373.25
15/07/2023,A05,5078.5,206.5,271.5,4807,3890.25,850.25,669.75,0,0,5285,5410.25,506,508,179,141,828,1334,10695.25
15/07/2023,A06,4858,755,279,4579,5120.5,726.75,446.5,0,0,5613,6293.75,482,671,153,94,918,1400,11906.75
15/07/2023,A07,4213.5,312.5,233,3980.5,2432,299.25,180.5,0,0,4526,2911.75,419,317,63,38,418,837,7437.75
15/07/2023,A08,6101.9,183.5,268.9,5833,3325,418,213.75,0,0,6285.4,3956.75,614,447,89,45,581,1195,10242.15
15/07/2023,A09,552,18,29.5,522.5,266,19,14.25,0,0,570,299.25,55,32,4,3,39,94,869.25
15/07/2023,A10,188.5,25,17.5,171,66.5,9.5,9.5,0,0,213.5,85.5,18,7,2,2,11,29,299
15/07/2023,A15,2857.5,68.2,140.5,2717,3173,337.25,109.25,0,0,2925.7,3619.5,286,426,71,23,520,806,6545.2
15/07/2023,A16,3169.5,291.5,158,3011.5,2280,532,432.25,0,0,3461,3244.25,317,289,115,91,495,812,6705.25
15/07/2023,A17,4913,196,239,4674,3282.25,489.25,380,0,0,5109,4151.5,492,426,107,80,613,1105,9260.5
15/07/2023,A18,9645.5,333.5,468.5,9177,9248.25,907.25,351.5,0,0,9979,10507,966,1110,192,74,1376,2342,20486
15/07/2023,A19,32531,1180.2,1589.5,30941.5,21370.25,1957,1249.25,0,0,33711.2,24576.5,3257,2616,412,263,3291,6548,58287.7
15/07/2023,A20,18893.5,535.4,881.5,18012,12986.5,1458.25,627,0,0,19428.9,15071.75,1896,1631,307,132,2070,3966,34500.65
15/07/2023,A21,32956.2,942.1,1577.7,31378.5,24728.5,1900,826.5,0,0,33898.3,27455,3303,3089,400,174,3663,6966,61353.3
16/07/2023,A03,1620,271,109.5,1510.5,1140,313.5,209,0,0,1891,1662.5,159,120,66,44,230,389,3553.5
16/07/2023,A05,4605.5,181.5,245,4360.5,2911.75,636.5,479.75,0,0,4787,4028,459,356,134,101,591,1050,8815
16/07/2023,A06,3820.5,430.5,239,3581.5,2474.75,441.75,289.75,0,0,4251,3206.25,377,321,93,61,475,852,7457.25
16/07/2023,A07,4999,290,249,4750,2014,327.75,275.5,0,0,5289,2617.25,500,241,70,58,369,869,7906.25
16/07/2023,A08,3178.5,117,157.5,3021,1790.75,256.5,104.5,0,0,3295.5,2151.75,318,227,54,22,303,621,5447.25
16/07/2023,A10,398,52.5,18,380,28.5,14.25,28.5,0,0,450.5,71.25,40,3,3,6,12,52,521.75
16/07/2023,A15,2800,63,121,2679,1553.25,199.5,85.5,0,0,2863,1838.25,282,201,42,18,261,543,4701.25
16/07/2023,A16,1472,113.5,75.5,1396.5,1643.5,323,223.25,0,0,1585.5,2189.75,147,206,69,47,322,469,3775.25
16/07/2023,A17,2798,112.5,138,2660,1643.5,299.25,185.25,0,0,2910.5,2128,280,207,63,39,309,589,5038.5
16/07/2023,A18,10164.1,384,512.1,9652,6678.5,864.5,342,0,0,10548.1,7885,1016,777,182,72,1031,2047,18433.1
16/07/2023,A19,35219.2,1004.5,1617.7,33601.5,18957.25,2099.5,1049.75,0,0,36223.7,22106.5,3537,2277,442,221,2940,6477,58330.2
16/07/2023,A20,13250.7,442.9,653.7,12597,6545.5,893,465.5,0,0,13693.6,7904,1326,828,188,98,1114,2440,21597.6
16/07/2023,A21,23799,805.5,1103.5,22695.5,15651.25,1125.75,446.5,0,0,24604.5,17223.5,2389,1922,238,94,2254,4643,41828
17/07/2023,A03,2441,407,161,2280,2318,484.5,294.5,0,0,2848,3097,240,244,102,62,408,648,5945
17/07/2023,A05,4137,280.5,242,3895,4422.25,912,745.75,0,0,4417.5,6080,410,573,194,157,924,1334,10497.5
17/07/2023,A06,6832.5,695,363,6469.5,7300.75,973.75,546.25,0,0,7527.5,8820.75,681,983,205,115,1303,1984,16348.25
17/07/2023,A07,5385.5,389,293.5,5092,3163.5,641.25,308.75,0,0,5774.5,4113.5,536,396,135,65,596,1132,9888
17/07/2023,A08,4848.7,196.2,250.7,4598,3762,646,318.25,0,0,5044.9,4726.25,484,493,136,67,696,1180,9771.15
17/07/2023,A10,471.5,79,25,446.5,156.75,23.75,47.5,0,0,550.5,228,47,17,5,10,32,79,778.5
17/07/2023,A15,4362.5,130.5,211,4151.5,4222.75,650.75,256.5,0,0,4493,5130,437,567,137,54,758,1195,9623
17/07/2023,A16,3047,312,149.5,2897.5,2071,513,427.5,0,0,3359,3011.5,305,254,110,90,454,759,6370.5
17/07/2023,A17,6997.5,192.4,319,6678.5,4232.25,826.5,532,0,0,7189.9,5590.75,703,528,174,112,814,1517,12780.65
17/07/2023,A18,15255.7,412.6,701.7,14554,14278.5,1648.25,669.75,0,0,15668.3,16596.5,1532,1723,348,141,2212,3744,32264.8
17/07/2023,A19,38901.2,1096.5,1860.7,37040.5,27459.75,2669.5,1615,0,0,39997.7,31744.25,3899,3380,562,340,4282,8181,71741.95
17/07/2023,A20,20306.5,531.7,936,19370.5,13870,1881,888.25,0,0,20838.2,16639.25,2039,1771,398,187,2356,4395,37477.45
17/07/2023,A21,30732.5,976.2,1434.5,29298,23612.25,2237.25,1040.25,0,0,31708.7,26889.75,3084,2957,471,219,3647,6731,58598.45
18/07/2023,A03,2449.5,276.5,141,2308.5,2033,494,275.5,0,0,2726,2802.5,243,214,104,58,376,619,5528.5
18/07/2023,A05,4772,306.5,250,4522,4137.25,916.75,646,0,0,5078.5,5700,476,549,194,136,879,1355,10778.5
18/07/2023,A06,3773.5,466,220.5,3553,4669.25,627,403.75,0,0,4239.5,5700,374,637,132,85,854,1228,9939.5
18/07/2023,A07,1959.5,55.5,88,1871.5,1339.5,256.5,180.5,0,0,2015,1776.5,197,189,56,38,283,480,3791.5
18/07/2023,A08,10647,517.5,548.5,10098.5,6830.5,731.5,432.25,0,0,11164.5,7994.25,1063,875,154,91,1120,2183,19158.75
18/07/2023,A09,506,18,21.5,484.5,308.75,23.75,28.5,0,0,524,361,51,36,5,6,47,98,885
18/07/2023,A10,297.5,59,22,275.5,209,23.75,38,0,0,356.5,270.75,29,23,5,8,36,65,627.25
18/07/2023,A15,3893.5,222,188.5,3705,4213.25,522.5,209,0,0,4115.5,4944.75,390,560,110,44,714,1104,9060.25
18/07/2023,A16,3288.5,356.5,172.5,3116,2455.75,527.25,408.5,0,0,3645,3391.5,328,295,111,86,492,820,7036.5
18/07/2023,A17,4922.5,136.5,239,4683.5,3790.5,750.5,456,0,0,5059,4997,493,523,159,96,778,1271,10056
18/07/2023,A18,11681.2,602.7,594.7,11086.5,12677.75,1577,688.75,0,0,12283.9,14943.5,1167,1568,332,145,2045,3212,27227.4
18/07/2023,A19,30963,850.4,1503.5,29459.5,25374.5,2536.5,1339.5,0,0,31813.4,29250.5,3101,3205,535,282,4022,7123,61063.9
18/07/2023,A20,21948.2,739.3,1057.7,20890.5,17005,2061.5,1035.5,0,0,22687.5,20102,2199,2122,437,218,2777,4976,42789.5
18/07/2023,A21,26459,858.5,1331.5,25127.5,25027.75,2132.75,912,0,0,27317.5,28072.5,2645,3043,449,192,3684,6329,55390
19/07/2023,A03,2228,412,128.5,2099.5,2223,494,337.25,0,0,2640,3054.25,221,234,104,71,409,630,5694.25
19/07/2023,A05,4633.5,317.5,282.5,4351,4626.5,935.75,665,0,0,4951,6227.25,458,616,199,140,955,1413,11178.25
19/07/2023,A06,4371.5,356,239,4132.5,4640.75,646,299.25,0,0,4727.5,5586,435,657,136,63,856,1291,10313.5
19/07/2023,A07,1564,196,72.5,1491.5,1282.5,318.25,270.75,0,0,1760,1871.5,157,175,67,57,299,456,3631.5
19/07/2023,A08,8830.2,566.8,432.2,8398,5994.5,698.25,318.25,0,0,9397,7011,884,776,147,67,990,1874,16408
19/07/2023,A09,39.5,0,1.5,38,95,4.75,0,0,0,39.5,99.75,4,10,1,0,11,15,139.25
19/07/2023,A10,209.5,31,10,199.5,118.75,23.75,33.25,0,0,240.5,175.75,21,13,5,7,25,46,416.25
19/07/2023,A15,3315,124,151.5,3163.5,3553,370.5,199.5,0,0,3439,4123,333,462,79,42,583,916,7562
19/07/2023,A16,4626.5,500,247,4379.5,4113.5,921.5,688.75,0,0,5126.5,5723.75,461,509,194,145,848,1309,10850.25
19/07/2023,A17,3582,188,162,3420,2764.5,527.25,294.5,0,0,3770,3586.25,360,377,112,62,551,911,7356.25
19/07/2023,A18,8805,242.7,435.5,8369.5,10402.5,1225.5,494,0,0,9047.7,12122,881,1284,267,104,1655,2536,21169.7
19/07/2023,A19,31599.5,1191.7,1579.5,30020,26756.75,2721.75,1434.5,0,0,32791.2,30913,3160,3259,575,302,4136,7296,63704.2
19/07/2023,A20,18178.4,663.3,926.4,17252,15888.75,1733.75,812.25,0,0,18841.7,18434.75,1816,2025,365,171,2561,4377,37276.45
19/07/2023,A21,29821.4,1132.1,1454.4,28367,28177,2142.25,812.25,0,0,30953.5,31131.5,2986,3539,451,171,4161,7147,62085
20/07/2023,A03,2233,384,143,2090,2413,384.75,346.75,0,0,2617,3144.5,220,254,81,73,408,628,5761.5
20/07/2023,A05,3790,307.5,199,3591,4023.25,973.75,612.75,0,0,4097.5,5609.75,378,542,207,129,878,1256,9707.25
20/07/2023,A06,4052,549,261.5,3790.5,5073,755.25,441.75,0,0,4601,6270,399,713,159,93,965,1364,10871
20/07/2023,A07,1007.5,22,48,959.5,798,152,152,0,0,1029.5,1102,101,105,32,32,169,270,2131.5
20/07/2023,A08,8272.5,465.5,425.5,7847,5467.25,631.75,361,0,0,8738,6460,826,694,133,76,903,1729,15198
20/07/2023,A09,912,11,47.5,864.5,536.75,28.5,23.75,0,0,923,589,91,66,6,5,77,168,1512
20/07/2023,A10,365,49,23,342,137.75,23.75,23.75,0,0,414,185.25,36,15,5,5,25,61,599.25
20/07/2023,A15,3269.5,103.5,153.5,3116,4042.25,522.5,247,0,0,3373,4811.75,328,558,111,52,721,1049,8184.75
20/07/2023,A16,4234.5,410,244.5,3990,3852.25,788.5,570,0,0,4644.5,5210.75,420,477,166,120,763,1183,9855.25
20/07/2023,A17,3369.5,90,158.5,3211,2769.25,650.75,294.5,0,0,3459.5,3714.5,338,367,138,62,567,905,7174
20/07/2023,A18,11142.5,320.4,512,10630.5,12022.25,1391.75,693.5,0,0,11462.9,14107.5,1119,1443,295,146,1884,3003,25570.4
20/07/2023,A19,33209.5,1637.4,1660,31549.5,27996.5,2935.5,1515.25,0,0,34846.9,32447.25,3321,3424,619,319,4362,7683,67294.15
20/07/2023,A20,16522.6,1004.4,819.1,15703.5,14601.5,1705.25,745.75,0,0,17527,17052.5,1653,1849,361,157,2367,4020,34579.5
20/07/2023,A21,31864.9,1139.7,1493.4,30371.5,28120,2365.5,1016.5,0,0,33004.6,31502,3197,3536,498,214,4248,7445,64506.6
21/07/2023,A03,1277.5,190.5,80.5,1197,2042.5,437,261.25,0,0,1468,2740.75,126,215,92,55,362,488,4208.75
21/07/2023,A05,4913,320.5,286.5,4626.5,4574.25,931,717.25,0,0,5233.5,6222.5,487,620,198,151,969,1456,11456
21/07/2023,A06,4163.5,537,278,3885.5,4792.75,646,370.5,0,0,4700.5,5809.25,409,657,136,78,871,1280,10509.75
21/07/2023,A07,1201.5,36.5,52,1149.5,831.25,171,123.5,0,0,1238,1125.75,121,111,36,26,173,294,2363.75
21/07/2023,A08,8716.1,332.2,413.1,8303,5329.5,622.25,394.25,0,0,9048.3,6346,874,698,131,83,912,1786,15394.3
21/07/2023,A10,409,49.5,19.5,389.5,199.5,33.25,19,0,0,458.5,251.75,41,21,7,4,32,73,710.25
21/07/2023,A15,4555.5,175.5,214,4341.5,4864,574.75,175.75,0,0,4731,5614.5,457,647,121,37,805,1262,10345.5
21/07/2023,A16,4616,450,236.5,4379.5,3524.5,850.25,617.5,0,0,5066,4992.25,461,419,179,130,728,1189,10058.25
21/07/2023,A17,3392.5,156.5,181.5,3211,3120.75,593.75,403.75,0,0,3549,4118.25,338,415,127,85,627,965,7667.25
21/07/2023,A18,13084.2,350.2,658.2,12426,13722.75,1676.75,684,0,0,13434.4,16083.5,1308,1629,354,144,2127,3435,29517.9
21/07/2023,A19,34970,1255.4,1758,33212,26861.25,2327.5,1529.5,0,0,36225.4,30718.25,3496,3278,492,322,4092,7588,66943.65
21/07/2023,A20,19251.4,1047.8,963.9,18287.5,15133.5,1871.5,888.25,0,0,20299.2,17893.25,1925,1918,396,187,2501,4426,38192.45
21/07/2023,A21,32172.6,1090,1535.1,30637.5,26847,2123.25,859.75,0,0,33262.6,29830,3225,3359,449,181,3989,7214,63092.6
22/07/2023,A03,2482,374.5,135.5,2346.5,1995,351.5,289.75,0,0,2856.5,2636.25,247,210,74,61,345,592,5492.75
22/07/2023,A05,4096.5,235.5,230,3866.5,4465,731.5,603.25,0,0,4332,5799.75,407,578,154,127,859,1266,10131.75
22/07/2023,A06,3371,387,179,3192,3557.75,484.5,337.25,0,0,3758,4379.5,336,485,102,71,658,994,8137.5
22/07/2023,A07,2152.5,53,100.5,2052,1410.75,218.5,190,0,0,2205.5,1819.25,216,192,47,40,279,495,4024.75
22/07/2023,A08,8687,387.2,422,8265,5054,517.75,251.75,0,0,9074.2,5823.5,870,653,109,53,815,1685,14897.7
22/07/2023,A09,588.5,20.5,28,560.5,194.75,14.25,9.5,0,0,609,218.5,59,26,3,2,31,90,827.5
22/07/2023,A10,260,21,13,247,61.75,19,19,0,0,281,99.75,26,7,4,4,15,41,380.75
22/07/2023,A15,3303,144.5,158.5,3144.5,3391.5,337.25,223.25,0,0,3447.5,3952,331,447,71,47,565,896,7399.5
22/07/2023,A16,4157.5,368,215,3942.5,2869,570,437,0,0,4525.5,3876,415,361,120,92,573,988,8401.5
22/07/2023,A17,3266,121.5,159.5,3106.5,2584,465.5,285,0,0,3387.5,3334.5,327,333,99,60,492,819,6722
22/07/2023,A18,9836,256.5,459.5,9376.5,9310,959.5,408.5,0,0,10092.5,10678,987,1098,202,86,1386,2373,20770.5
22/07/2023,A19,32620,1215.2,1631,30989,23070.75,1900,1168.5,0,0,33835.2,26139.25,3262,2817,400,246,3463,6725,59974.45
22/07/2023,A20,18145.7,870.9,922.2,17223.5,12620.75,1292,627,0,0,19016.6,14539.75,1813,1587,273,132,1992,3805,33556.35
22/07/2023,A21,30872.2,926.8,1507.7,29364.5,24533.75,1686.25,660.25,0,0,31799,26880.25,3091,3022,355,139,3516,6607,58679.25
23/07/2023,A03,1251.5,121,73.5,1178,646,133,128.25,0,0,1372.5,907.25,124,68,28,27,123,247,2279.75
23/07/2023,A05,2012,128.5,112,1900,3519.75,679.25,508.25,0,0,2140.5,4707.25,200,433,146,107,686,886,6847.75
23/07/2023,A06,2712.5,343,166.5,2546,1828.75,237.5,209,0,0,3055.5,2275.25,268,243,50,44,337,605,5330.75
23/07/2023,A07,1977.7,96.1,96.7,1881,935.75,185.25,185.25,0,0,2073.8,1306.25,198,110,39,39,188,386,3380.05
23/07/2023,A08,11449,625,552.5,10896.5,5467.25,631.75,346.75,0,0,12074,6445.75,1147,658,133,73,864,2011,18519.75
23/07/2023,A09,1973,49.5,82.5,1890.5,1311,166.25,90.25,0,0,2022.5,1567.5,199,160,35,19,214,413,3590
23/07/2023,A15,1330,80,66.5,1263.5,821.75,123.5,52.25,0,0,1410,997.5,133,101,26,11,138,271,2407.5
23/07/2023,A16,2978.5,184,166.5,2812,1733.75,422.75,346.75,0,0,3162.5,2503.25,296,206,90,73,369,665,5665.75
23/07/2023,A17,3986,161.5,186,3800,2261,380,223.25,0,0,4147.5,2864.25,400,281,80,47,408,808,7011.75
23/07/2023,A18,7046.5,223.7,349,6697.5,4868.75,636.5,289.75,0,0,7270.2,5795,705,550,134,61,745,1450,13065.2
23/07/2023,A19,27422.5,1055.4,1307,26115.5,16753.25,1952.25,1026,0,0,28477.9,19731.5,2749,2011,411,216,2638,5387,48209.4
23/07/2023,A20,10662.7,462.5,535.7,10127,6450.5,788.5,456,0,0,11125.2,7695,1066,812,166,96,1074,2140,18820.2
23/07/2023,A21,24975.8,739.8,1168.8,23807,16363.75,1287.25,460.75,0,0,25715.6,18111.75,2506,1981,271,97,2349,4855,43827.35
24/07/2023,A03,2230.5,262.5,140.5,2090,2175.5,498.75,237.5,0,0,2493,2911.75,220,229,105,50,384,604,5404.75
24/07/2023,A05,4594,313.5,252.5,4341.5,3505.5,921.5,669.75,0,0,4907.5,5096.75,457,448,194,141,783,1240,10004.25
24/07/2023,A06,3270.5,361.5,183,3087.5,3904.5,517.75,308.75,0,0,3632,4731,325,537,109,65,711,1036,8363
24/07/2023,A07,2473,85,117,2356,1429.75,289.75,308.75,0,0,2558,2028.25,248,185,61,65,311,559,4586.25
24/07/2023,A08,9623,389,493.5,9129.5,5196.5,650.75,313.5,0,0,10012,6160.75,961,669,137,66,872,1833,16172.75
24/07/2023,A09,4098.5,165.5,203.5,3895,3363,294.5,147.25,0,0,4264,3804.75,410,403,62,31,496,906,8068.75
24/07/2023,A10,359,61,17,342,228,38,28.5,0,0,420,294.5,36,24,8,6,38,74,714.5
24/07/2023,A15,3781.7,136,181.2,3600.5,4270.25,513,209,0,0,3917.7,4992.25,379,579,108,44,731,1110,8909.95
24/07/2023,A16,3816.5,428,197,3619.5,3700.25,764.75,503.5,0,0,4244.5,4968.5,381,480,161,106,747,1128,9213
24/07/2023,A17,4067.5,123.5,191.5,3876,2759.75,669.75,365.75,0,0,4191,3795.25,408,364,143,77,584,992,7986.25
24/07/2023,A18,8625,251.9,388.5,8236.5,9652,1220.75,532,0,0,8876.9,11404.75,867,1178,257,112,1547,2414,20281.65
24/07/2023,A19,27933,1062.2,1314,26619,22505.5,2056.75,1045,0,0,28995.2,25607.25,2802,2764,433,220,3417,6219,54602.45
24/07/2023,A20,18397,788,945.5,17451.5,13513.75,1515.25,817,0,0,19185,15846,1837,1743,321,172,2236,4073,35031
24/07/2023,A21,38820.8,1333.5,1979.8,36841,31929.5,2598.25,1244.5,0,0,40154.3,35772.25,3878,4023,549,262,4834,8712,75926.55
25/07/2023,A03,2384,191,123,2261,1890.5,384.75,266,0,0,2575,2541.25,238,199,81,56,336,574,5116.25
25/07/2023,A05,4147,234.5,242.5,3904.5,4484,850.25,698.25,0,0,4381.5,6032.5,411,573,179,147,899,1310,10414
25/07/2023,A06,2382.5,360,150,2232.5,3481.75,498.75,237.5,0,0,2742.5,4218,235,482,105,50,637,872,6960.5
25/07/2023,A07,1630.5,47.2,72.5,1558,1453.5,285,175.75,0,0,1677.7,1914.25,164,195,60,37,292,456,3591.95
25/07/2023,A08,8044.1,282.3,406.1,7638,5125.25,722,304,0,0,8326.4,6151.25,804,665,153,64,882,1686,14477.65
25/07/2023,A09,4641,338,242.5,4398.5,4954.25,498.75,213.75,0,0,4979,5666.75,463,586,107,45,738,1201,10645.75
25/07/2023,A10,218,12,18.5,199.5,47.5,0,23.75,0,0,230,71.25,21,7,0,5,12,33,301.25
25/07/2023,A15,3212.5,77,153.5,3059,3904.5,494,185.25,0,0,3289.5,4583.75,322,527,104,39,670,992,7873.25
25/07/2023,A16,3188,288,176.5,3011.5,2907,584.25,460.75,0,0,3476,3952,317,377,126,97,600,917,7428
25/07/2023,A17,3121,77,157,2964,2660,460.75,327.75,0,0,3198,3448.5,312,366,100,69,535,847,6646.5
25/07/2023,A18,10293.5,320.5,489.5,9804,12022.25,1444,622.25,0,0,10614,14088.5,1032,1420,304,131,1855,2887,24702.5
25/07/2023,A19,25961,799.7,1261,24700,21888,1966.5,935.75,0,0,26760.7,24790.25,2600,2719,416,197,3332,5932,51550.95
25/07/2023,A20,14342,707.7,719,13623,12516.25,1401.25,622.25,0,0,15049.7,14539.75,1434,1600,295,131,2026,3460,29589.45
25/07/2023,A21,31654,1110.8,1548.5,30105.5,29592.5,2071,1002.25,0,0,32764.8,32665.75,3169,3714,437,211,4362,7531,65430.55
26/07/2023,A03,2518,273,143,2375,2603,541.5,332.5,0,0,2791,3477,250,274,114,70,458,708,6268
26/07/2023,A05,2349.5,189.5,117,2232.5,2033,351.5,342,0,0,2539,2726.5,235,240,75,72,387,622,5265.5
26/07/2023,A06,3153,378,189,2964,4645.5,617.5,294.5,0,0,3531,5557.5,312,652,130,62,844,1156,9088.5
26/07/2023,A07,1908,59,93.5,1814.5,1273,313.5,261.25,0,0,1967,1847.75,191,177,66,55,298,489,3814.75
26/07/2023,A08,7014.2,386.4,345.2,6669,5206,617.5,323,0,0,7400.6,6146.5,702,642,130,68,840,1542,13547.1
26/07/2023,A09,5563.5,359,300.5,5263,5163.25,517.75,266,0,0,5922.5,5947,554,618,111,56,785,1339,11869.5
26/07/2023,A10,421,54,22,399,337.25,61.75,66.5,0,0,475,465.5,42,40,13,14,67,109,940.5
26/07/2023,A15,4002,143.2,183,3819,4512.5,636.5,204.25,0,0,4145.2,5353.25,402,639,134,43,816,1218,9498.45
26/07/2023,A16,5889,618.5,350.5,5538.5,6650,1444,1064,0,0,6507.5,9158,583,864,306,224,1394,1977,15665.5
26/07/2023,A17,3472.5,83.7,176,3296.5,2736,593.75,337.25,0,0,3556.2,3667,347,373,126,71,570,917,7223.2
26/07/2023,A18,9295,290.2,469.5,8825.5,12454.5,1282.5,484.5,0,0,9585.2,14221.5,929,1465,270,102,1837,2766,23806.7
26/07/2023,A19,26004.2,1242.2,1285.2,24719,22182.5,2170.75,1135.25,0,0,27246.4,25488.5,2602,2660,458,239,3357,5959,52734.9
26/07/2023,A20,13224,586.9,674.5,12549.5,11618.5,1273,622.25,0,0,13810.9,13513.75,1321,1424,269,131,1824,3145,27324.65
26/07/2023,A21,27843.5,814.5,1329,26514.5,25944.5,1871.5,883.5,0,0,28658,28699.5,2791,3141,394,186,3721,6512,57357.5
27/07/2023,A03,2107,347.5,140.5,1966.5,2280,475,304,0,0,2454.5,3059,207,240,100,64,404,611,5513.5
27/07/2023,A05,1483,136.5,67.5,1415.5,1396.5,294.5,199.5,0,0,1619.5,1890.5,149,173,62,42,277,426,3510
27/07/2023,A06,2851,421,153,2698,4180,541.5,251.75,0,0,3272,4973.25,284,586,114,53,753,1037,8245.25
27/07/2023,A07,1834,67.5,95.5,1738.5,1467.75,266,256.5,0,0,1901.5,1990.25,183,191,58,54,303,486,3891.75
27/07/2023,A08,5972.5,258,291.5,5681,4469.75,479.75,180.5,0,0,6230.5,5130,598,581,101,38,720,1318,11360.5
27/07/2023,A09,4439,465.7,287.5,4151.5,4104,370.5,237.5,0,0,4904.7,4712,437,483,78,50,611,1048,9616.7
27/07/2023,A10,586.5,95.5,26,560.5,289.75,61.75,80.75,0,0,682,432.25,59,35,13,17,65,124,1114.25
27/07/2023,A15,3359.5,103,148.5,3211,4270.25,508.25,175.75,0,0,3462.5,4954.25,338,570,107,37,714,1052,8416.75
27/07/2023,A16,5596.5,469.5,295.5,5301,6080,1439.25,950,0,0,6066,8469.25,558,791,305,200,1296,1854,14535.25
27/07/2023,A17,2958,142.5,136.5,2821.5,3068.5,641.25,323,0,0,3100.5,4032.75,297,420,136,68,624,921,7133.25
27/07/2023,A18,8818,295.7,391.5,8426.5,10131.75,1239.75,479.75,0,0,9113.7,11851.25,887,1200,261,101,1562,2449,20964.95
27/07/2023,A19,30863.2,1342.5,1498.7,29364.5,25716.5,2455.75,1244.5,0,0,32205.7,29416.75,3091,3198,518,262,3978,7069,61622.45
27/07/2023,A20,17576.3,835.9,856.3,16720,13523.25,1515.25,722,0,0,18412.2,15760.5,1760,1733,321,152,2206,3966,34172.7
27/07/2023,A21,31535.8,1139.8,1496.8,30039,27374.25,2123.25,869.25,0,0,32675.6,30366.75,3162,3425,448,183,4056,7218,63042.35
28/07/2023,A03,1742.5,327,108.5,1634,2669.5,479.75,299.25,0,0,2069.5,3448.5,172,281,101,63,445,617,5518
28/07/2023,A05,1322.5,69,78,1244.5,1320.5,275.5,194.75,0,0,1391.5,1790.75,131,169,58,41,268,399,3182.25
28/07/2023,A06,4237,486,247,3990,4588.5,655.5,365.75,0,0,4723,5609.75,420,615,138,77,830,1250,10332.75
28/07/2023,A07,2330.5,82,126.5,2204,1368,266,242.25,0,0,2412.5,1876.25,232,183,56,51,290,522,4288.75
28/07/2023,A08,7126.5,357,410,6716.5,4716.75,560.5,294.5,0,0,7483.5,5571.75,707,581,118,62,761,1468,13055.25
28/07/2023,A09,2840.5,252,161.5,2679,2275.25,237.5,142.5,0,0,3092.5,2655.25,282,272,50,30,352,634,5747.75
28/07/2023,A10,524,75,30,494,247,57,123.5,0,0,599,427.5,52,28,12,26,66,118,1026.5
