Fecha,Efectivo,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Ingreso_Total
2022-03-17,341986.3,14606.8,327379.5,469756.0,82759.25,27426.5,740431.2,3108.0,1090585.5,579941.75,1665467.25
2022-03-18,359577.5,15373.5,344204.0,467651.75,78588.75,26761.5,780480.1,3840.0,1149777.6,573002.0,1716899.6
2022-03-19,290319.7,12558.7,277761.0,351158.0,41885.5,15599.0,669767.4,2258.0,967515.1,408642.5,1370987.6
2022-03-20,195341.0,8419.0,186922.0,215673.75,23811.75,9466.75,381997.7,2387.0,583890.7,248952.25,828677.95
2022-03-21,194001.0,8295.0,185706.0,218770.75,25574.0,9956.0,454600.1,1762.0,653589.1,254300.75,904663.85
2022-03-22,337440.3,14326.3,323114.0,456902.5,82588.25,28728.0,962866.0,3926.5,1310092.8,568218.75,1872451.55
2022-03-23,331684.2,14232.2,317452.0,460816.5,83937.25,29041.5,726195.0,3781.5,1065946.7,573795.25,1635455.95
2022-03-24,323768.0,13849.5,309918.5,462792.5,84474.0,28903.75,707836.2,2976.0,1038810.2,576170.25,1610750.45
2022-03-25,338731.3,14562.8,324168.5,443911.25,76517.75,26528.75,745986.1,2703.0,1091360.4,546957.75,1634378.15
2022-03-26,291531.4,12516.4,279015.0,353936.75,44046.75,16644.0,662044.1,2951.0,961027.0,414627.5,1371154.0
2022-03-27,168846.2,7213.2,161633.0,197514.5,23788.0,8863.5,422425.4,1649.0,596331.6,230166.0,823086.6000000001
2022-03-28,319613.2,13770.2,305843.0,452024.25,85338.5,29222.0,1021639.1,3623.2,1350965.5,566584.75,1911460.2499999998
2022-03-29,328810.0,14151.0,314659.0,465158.0,87224.25,30585.25,781401.6,2970.5,1118234.1,582967.5,1696149.6
2022-03-30,328196.0,13936.0,314260.0,468763.25,86763.5,29944.0,790539.6,2912.0,1127137.6,585470.75,1707118.35
2022-03-31,320989.9,13693.4,307296.5,458023.5,83334.0,29103.25,818765.6,3145.0,1148340.5,570460.75,1713361.25
2022-04-01,333061.1,14060.6,319000.5,470592.0,85500.0,30176.75,875738.6,3894.0,1218333.7,586268.75,1798962.45
2022-04-02,279605.9,12019.4,267586.5,361869.25,46279.25,17218.75,713878.0,3116.2,1001712.6,425367.25,1421967.3499999999
2022-04-03,173052.6,7553.1,165499.5,201286.0,24733.25,9585.5,418409.0,1745.0,595826.6,235604.75,828811.35
2022-04-04,335288.4,14302.4,320986.0,454337.5,87039.0,30100.75,1020679.8,3111.5,1363349.7,571477.25,1930556.9500000002
2022-04-05,322937.5,13760.0,309177.5,471508.75,88858.25,32086.25,801863.9,3093.5,1131034.9,592453.25,1720348.15
2022-04-06,315495.1,13423.6,302071.5,463657.0,87984.25,31326.25,734005.6,3381.2,1055521.9,582967.5,1635849.4
2022-04-07,325545.8,13964.8,311581.0,463999.0,85272.0,30110.25,716793.3,3509.0,1048018.1,579381.25,1625229.35
2022-04-08,321716.9,13660.4,308056.5,452656.0,78503.25,28257.75,751624.8,3110.2,1079981.9,559417.0,1635868.9000000001
2022-04-09,270426.7,11551.7,258875.0,347049.25,40417.75,16957.5,658871.9,1965.0,935854.1,404424.5,1335688.1
2022-04-10,166224.5,7223.0,159001.5,192607.75,23830.75,10065.25,373161.0,1309.5,544067.0,226503.75,767198.75
2022-04-11,277005.9,11832.4,265173.5,366719.0,42113.5,17888.5,747657.3,2744.0,1031727.2,426721.0,1454128.2000000002
2022-04-12,276763.9,11770.9,264993.0,372675.5,42659.75,18301.75,589971.1,2276.0,873696.0,433637.0,1302648.0
2022-04-13,279839.5,11778.0,268061.5,381197.0,41880.75,18316.0,641537.0,2474.0,928792.5,441393.75,1365244.25
2022-04-14,229697.6,9801.1,219896.5,295169.75,30694.5,12872.5,527337.1,2411.5,763777.2,338736.75,1098182.95
2022-04-15,161839.2,6960.7,154878.5,203665.75,20581.75,8179.5,370193.5,1295.5,537218.2,232427.0,765755.2
2022-04-16,204702.6,8784.1,195918.5,235999.0,24467.25,10773.0,419927.3,2245.0,630854.9,271239.25,898114.1499999999
2022-04-18,277403.6,11869.1,265534.5,369711.5,40645.75,18050.0,829736.7,2380.5,1113430.8,428407.25,1537928.0499999998
2022-04-19,259810.6,10948.6,248862.0,383785.75,41828.5,18420.5,636707.1,2095.0,903182.7,444034.75,1342647.45
2022-04-20,274315.0,11668.5,262646.5,386236.75,42412.75,17727.0,619632.3,2732.5,900449.8,446376.5,1343056.3
2022-04-21,268159.6,11412.6,256747.0,386925.5,41686.0,18463.25,629224.0,1807.0,902940.6,447074.75,1346265.35
2022-04-22,281548.7,12005.2,269543.5,390967.75,42631.25,18468.0,658117.6,2907.0,945800.3,452067.0,1394640.2999999998
2022-04-23,264949.5,11280.5,253669.0,340470.5,35259.25,14910.25,645976.3,2812.5,918498.3,390640.0,1304378.3
2022-04-24,172433.6,7456.6,164977.0,199713.75,23113.5,9519.0,417882.4,1455.0,594691.0,232346.25,824117.25
2022-04-25,327081.6,14123.1,312958.5,448295.5,81728.5,30452.25,1025044.8,4002.7,1361919.1,560476.25,1916605.3499999999
2022-04-26,323848.0,13853.5,309994.5,462184.5,83448.0,32266.75,765453.0,3063.0,1096685.0,577899.25,1670263.25
2022-04-27,306738.7,12998.7,293740.0,458327.5,83210.5,31421.25,711722.6,2299.0,1024139.8,572959.25,1593719.5499999998
2022-04-28,317204.1,13650.6,303553.5,457971.25,81780.75,31810.75,733803.5,3214.0,1058191.6,571562.75,1625784.35
2022-04-29,337141.6,14379.1,322762.5,465215.0,79538.75,31250.25,843930.0,3839.5,1188771.1,576004.0,1760915.1
2022-04-30,325608.4,13675.9,311932.5,409388.25,47709.0,20016.5,795831.4,3148.5,1130313.3,477113.75,1601702.05
2022-05-01,202546.8,8613.8,193933.0,233776.0,27450.25,11504.5,485382.8,2251.0,693600.6,272730.75,962911.35
2022-05-02,323374.2,13826.2,309548.0,447013.0,83899.25,33226.25,1069628.5,3270.5,1401693.2,564138.5,1960411.7
2022-05-03,321412.5,13631.5,307781.0,469993.5,86654.25,34447.0,828173.6,2490.5,1157313.6,591094.75,1743171.35
2022-05-04,305014.5,12994.0,292020.5,469328.5,86260.0,34527.75,734922.25,3074.0,1047326.75,590116.25,1633127.0
2022-05-05,310239.39999999997,13193.4,297046.0,431262.0,74755.5,30746.75,682380.4,2781.0,998970.8,536764.25,1532165.0499999998
2022-05-06,346684.4,14754.4,331930.0,470060.0,83172.5,32817.75,805470.1,3249.5,1160344.5,586050.25,1741454.25
2022-05-07,292322.4,12290.9,280031.5,356858.0,44768.75,19175.75,658300.6,3088.5,958451.5,420802.5,1374514.0
2022-05-08,187267.5,8145.0,179122.5,211679.0,23868.75,10991.5,431463.4,1831.5,623894.4,246539.25,867101.65
2022-05-09,341787.3,14578.8,327208.5,461472.0,85509.5,34033.75,987171.3,3168.0,1337906.6,581015.25,1913141.85
2022-05-10,274226.6,11760.6,262466.0,412741.75,63887.5,25773.5,679544.1,2589.5,960824.2,502402.75,1458762.95
2022-05-11,306889.6,13206.6,293683.0,449084.0,83723.5,34399.5,738734.9,2788.0,1052314.5,567207.0,1615619.5
2022-05-12,325851.8,13995.3,311856.5,450214.5,84326.75,34318.75,701981.5,2434.0,1033559.3,568860.0,1599127.3
2022-05-13,330886.3,14108.8,316777.5,457876.25,75168.75,31449.75,818089.0,2978.5,1157143.8,564494.75,1716448.55
2022-05-14,283991.1,12177.1,271814.0,352416.75,42773.75,18895.5,713214.9,2844.0,1004995.0,414086.0,1414136.0
2022-05-15,207718.6,9007.1,198711.5,224879.25,24899.5,11561.5,425019.5,2285.2,638523.3,261340.25,896363.5499999999
2022-05-16,288577.8,12327.3,276250.5,400434.5,52159.75,21607.75,922255.1,3048.5,1219901.4,474202.0,1688083.4
2022-05-17,317440.2,13620.7,303819.5,468468.75,87476.0,36451.5,862262.0,3786.5,1188128.7,592396.25,1775884.95
2022-05-18,332747.1,14250.1,318497.0,473385.0,87124.5,36413.5,751269.5,3775.2,1092871.8,596923.0,1684714.8
2022-05-19,308576.3,13268.8,295307.5,461510.0,84269.75,35093.0,706262.9,2994.5,1021863.7,580872.75,1598706.4500000002
2022-05-20,324041.2,13942.2,310099.0,452432.75,68761.0,29469.0,779216.6,2321.0,1110620.8,550662.75,1656241.5499999998
2022-05-21,333358.0,14072.5,319285.5,406961.0,44065.75,20790.75,710797.3,3001.5,1054886.8,471817.5,1518974.3
2022-05-22,178292.3,7805.3,170487.0,204577.75,24082.5,10887.0,415239.1,1580.5,599151.9,239547.25,834659.1499999999
2022-05-23,306672.5,13274.5,293398.0,443388.75,81818.75,33520.75,988353.1,3599.0,1303157.6,558728.25,1857352.85
2022-05-24,300559.6,12956.6,287603.0,450034.0,78864.25,33459.0,775850.0,3365.0,1083488.6,562357.25,1642131.85
2022-05-25,310988.6,13486.6,297502.0,455102.25,79405.75,32727.5,716629.7,2294.0,1034132.3,567235.5,1597147.7999999998
2022-05-26,298306.4,12945.4,285361.0,430511.5,59384.5,25768.75,654121.1,2993.5,959681.0,515664.75,1471085.75
2022-05-27,309284.1,13216.6,296067.5,423472.0,66547.5,29174.5,678623.8,2496.0,994493.9,519194.0,1509597.9
2022-05-28,277657.4,11904.4,265753.0,346170.5,38783.75,18710.25,645711.2,2265.5,930074.1,403664.5,1329298.6
2022-05-29,168868.2,7320.7,161547.5,188769.75,22581.5,11352.5,362655.3,1646.5,536551.0,222703.75,755873.75
2022-05-30,305444.9,13063.4,292381.5,423391.25,65041.75,27706.75,950032.9,2471.5,1262989.3,516139.75,1774089.05
2022-05-31,292196.1,12430.6,279765.5,429742.0,62291.5,27222.25,810221.4,2138.5,1109939.0,519255.75,1623811.75
2022-06-01,287551.8,12384.3,275167.5,433936.25,65265.0,27892.0,788575.6,2802.0,1083730.4,527093.25,1606022.65
2022-06-02,277777.6,11977.1,265800.5,425001.5,61702.5,26676.0,701484.9,2903.5,985936.0,513380.0,1495546.0
2022-06-03,270063.2,11644.2,258419.0,389865.75,55774.5,24643.0,662797.0,3328.0,939920.2,470283.25,1406471.45
2022-06-04,274773.5,11623.5,263150.0,354886.75,39529.5,18335.0,645125.4,2382.0,926411.9,412751.25,1335032.15
2022-06-05,176448.9,7728.9,168720.0,202739.5,23541.0,11452.25,420933.9,1579.5,601765.3,237732.75,836695.05
2022-06-06,272861.2,11753.7,261107.5,393965.0,53299.75,22652.75,830266.1,2742.7,1110480.0,469917.5,1575787.4999999998
2022-06-07,278542.9,11934.9,266608.0,417976.25,58676.75,25341.25,739822.4,2431.0,1024446.3,501994.25,1522790.55
2022-06-08,276337.4,11876.4,264461.0,410841.75,55750.75,23360.5,665732.7,2371.5,948641.6,489953.0,1434394.6
2022-06-09,271522.4,11659.4,259863.0,391951.0,52606.25,22543.5,574615.6,2593.5,852201.5,467100.75,1315832.25
2022-06-10,299664.7,12840.7,286824.0,417563.0,55237.75,23925.75,696558.5,3264.5,1003784.7,496726.5,1496214.2
2022-06-11,274413.9,11729.4,262684.5,345994.75,37168.75,16487.25,633215.4,2488.5,914757.8,399650.75,1309768.55
2022-06-12,172362.6,7547.1,164815.5,194322.5,22890.25,10958.25,393505.2,1825.0,570852.8,228171.0,795863.8
2022-06-13,273272.8,11718.8,261554.0,369977.5,51741.75,22277.5,784969.9,2483.0,1064835.7,443996.75,1504722.4500000002
2022-06-14,275887.8,11692.8,264195.0,402600.5,54924.25,23612.25,709065.0,2078.5,991021.3,481137.0,1468168.3
2022-06-15,281795.6,11976.6,269819.0,413435.25,55009.75,22367.75,734978.7,2135.0,1023129.3,490812.75,1509722.0499999998
2022-06-16,278812.0,11881.0,266931.0,415264.0,54121.5,22572.0,740530.2,2424.0,1026616.7,491957.5,1513723.7
2022-06-17,310675.4,13325.4,297350.0,434696.25,56558.25,23963.75,743361.7,3040.0,1060707.1,515218.25,1572295.35
2022-06-18,278492.7,11837.2,266655.5,354293.0,38660.25,17389.75,661692.2,3092.0,946706.9,410343.0,1353619.9
2022-06-19,167315.5,7364.0,159951.5,201675.5,21797.75,9770.75,390199.5,2093.0,561588.0,233244.0,792852.0
2022-06-20,285301.7,12300.2,273001.5,401617.25,53404.25,21864.25,872440.0,2867.0,1164778.7,476885.75,1637494.45
2022-06-21,282214.7,12006.2,270208.5,423296.25,56582.0,23460.25,741757.1,2862.5,1031671.3,503338.5,1530172.7999999998
2022-06-22,263549.9,11362.9,252187.0,415406.5,54767.5,21603.0,649147.2,1955.0,918612.1,491777.0,1406429.1
2022-06-23,267190.7,11555.2,255635.5,411221.75,55280.5,21389.25,642913.6,2319.5,916393.8,487891.5,1400315.2999999998
2022-06-24,287826.7,12326.7,275500.0,418251.75,54378.0,22496.0,705992.4,2444.0,999884.1,495125.75,1491388.85
2022-06-25,268139.2,11506.2,256633.0,342470.25,38622.25,16777.0,632013.5,2692.5,907270.2,397869.5,1300714.7
2022-06-26,171665.6,7496.1,164169.5,194655.0,24158.5,10621.0,378210.3,1345.5,554161.4,229434.5,780655.8999999999
2022-06-27,292521.7,12509.2,280012.5,406695.0,53888.75,22244.25,869602.0,3356.5,1170020.2,482828.0,1648308.2
2022-06-28,247666.8,10717.8,236949.0,394653.75,52596.75,21612.5,657570.1,2010.0,911726.9,468863.0,1376109.9
2022-06-29,266525.6,11441.1,255084.5,406975.25,54463.5,21379.75,667752.7,2313.0,940909.3,482818.5,1419409.7999999998
2022-06-30,271457.6,11661.1,259796.5,410723.0,55475.25,22173.0,712941.9,1627.5,990297.0,488371.25,1474398.25
2022-07-01,296755.2,12676.7,284078.5,426331.5,58871.5,24025.5,805362.3,2580.5,1109808.0,509228.5,1613926.5
2022-07-02,268864.6,11443.1,257421.5,348460.0,40242.0,17503.75,680703.4,3192.5,957540.5,406205.75,1358966.25
2022-07-04,253879.5,10907.5,242972.0,353067.5,49723.0,19479.75,782717.0,2369.5,1043706.0,422270.25,1461236.25
2022-07-05,281010.3,12036.8,268973.5,405963.5,55432.5,22434.25,708019.2,2684.5,995654.0,483830.25,1475544.25
2022-07-06,278464.6,11837.6,266627.0,415316.25,56007.25,22320.25,655783.1,2132.5,940670.2,493643.75,1430023.95
2022-07-07,273683.0,11815.5,261867.5,412024.5,55470.5,22092.25,663433.7,2608.5,943684.2,489587.25,1429312.45
2022-07-08,284351.9,12271.9,272080.0,414428.0,54886.25,22595.75,693032.1,2885.0,984529.0,491910.0,1472179.0
2022-07-09,286113.3,12351.8,273761.5,362467.75,40712.25,17636.75,646357.1,2781.0,939812.4,420816.75,1356068.15
2022-07-10,179283.5,7789.5,171494.0,203081.5,23754.75,10530.75,397370.3,1756.5,581540.3,237367.0,815777.3
2022-07-11,289526.3,12287.8,277238.5,402044.75,54610.75,21873.75,856224.1,2395.5,1152915.9,478529.25,1626675.15
2022-07-12,273161.3,11569.3,261592.0,395285.5,53679.75,21821.5,639115.0,2262.5,918128.8,470786.75,1385325.55
2022-07-13,280133.8,12024.8,268109.0,409920.25,53765.25,21726.5,636918.3,1822.5,923304.6,485412.0,1404286.6
2022-07-14,281801.7,12068.2,269733.5,407626.0,54591.75,21389.25,641610.7,2321.0,929963.4,483607.0,1409340.4
2022-07-15,287697.1,12396.6,275300.5,414285.5,54382.75,21517.5,770824.2,2575.5,1066086.8,490185.75,1551282.5499999998
2022-07-16,283553.3,12223.8,271329.5,361384.75,40351.25,16962.25,679293.5,3259.5,971206.3,418698.25,1384804.55
2022-07-17,161486.9,7083.4,154403.5,204554.0,22971.0,9960.75,421849.2,1976.0,588822.1,237485.75,822797.8500000001
2022-07-18,284142.0,12119.0,272023.0,400790.75,53057.5,20572.25,907124.5,2745.0,1199321.5,474420.5,1668432.0
2022-07-19,276297.1,11712.6,264584.5,414081.25,52739.25,21669.5,697886.9,2283.5,981007.5,488490.0,1464957.5
2022-07-20,281323.4,12102.9,269220.5,415425.5,49746.75,19342.0,639233.2,2086.7,927133.3,484514.25,1407157.55
2022-07-21,271242.6,11569.6,259673.0,410675.5,50369.0,20049.75,648132.0,2574.5,926334.1,481094.25,1403043.35
2022-07-22,286229.4,12277.9,273951.5,397480.0,48440.5,19726.75,665260.7,2613.0,958643.1,465647.25,1419750.35
2022-07-23,277453.5,11729.0,265724.5,353865.5,38171.0,15841.25,637330.1,2990.5,921954.1,407877.75,1325651.85
2022-07-24,172370.6,7498.1,164872.5,206425.5,23536.25,9989.25,402473.7,2046.5,580560.8,239951.0,816841.8
2022-07-25,280312.3,12003.8,268308.5,396107.25,47082.0,19536.75,877924.6,3384.2,1166551.1,462726.0,1624347.0999999999
2022-07-26,293654.0,12511.0,281143.0,417292.25,49214.75,19726.75,708381.1,2193.5,1009138.6,486233.75,1490462.35
2022-07-27,247058.6,10575.1,236483.5,355195.5,42564.75,17199.75,594562.4,2455.0,847886.0,414960.0,1259036.0
2022-07-28,276217.0,11689.5,264527.5,392036.5,47139.0,18933.5,631277.4,2396.5,913700.9,458109.0,1367999.9
2022-07-29,277489.3,11755.3,265734.0,398800.5,46949.0,18615.25,720980.1,2416.5,1004906.9,464364.75,1465250.65
2022-07-30,267881.1,11343.1,256538.0,355860.5,38522.5,15190.5,733038.3,3085.5,1010225.9,409573.5,1413578.4
2022-07-31,179511.2,7779.7,171731.5,215436.25,24714.25,10060.5,453060.5,1838.0,638222.2,250211.0,884620.7
2022-08-01,286269.4,12317.9,273951.5,410756.25,50616.0,20529.5,933686.8,2770.5,1228103.7,481901.75,1704628.4500000002
2022-08-02,280295.7,11977.7,268318.0,419786.0,50810.75,20420.25,719674.7,2678.0,1007788.4,491017.0,1493665.4
2022-08-03,252243.7,10915.2,241328.5,396544.25,44654.75,16439.75,610921.9,2387.5,870183.1,457638.75,1323191.85
2022-08-04,294544.5,12508.5,282036.0,423405.5,51513.75,19289.75,654199.6,3238.5,957452.6,494209.0,1446191.6
2022-08-05,306911.5,13057.5,293854.0,426806.5,51091.0,20306.25,717544.5,3003.4,1032409.4,498203.75,1525663.15
2022-08-06,278096.5,11792.5,266304.0,346598.0,37824.25,15257.0,645787.3,2632.0,931346.8,399679.25,1326195.05
2022-08-07,182907.6,7917.6,174990.0,205836.5,22899.75,9856.25,398674.8,2208.7,586983.1,238592.5,822383.5999999999
2022-08-08,296586.2,12365.2,284221.0,400653.0,50991.25,19356.25,817404.9,3708.5,1122444.1,471000.5,1588700.1
2022-08-09,290393.0,12375.5,278017.5,423728.5,53755.75,20016.5,735909.7,2852.0,1033879.7,497500.75,1526655.45
2022-08-10,288584.6,12182.1,276402.5,424564.5,53713.0,19579.5,687909.1,2160.7,983514.4,497857.0,1476511.4
2022-08-11,321759.0,13835.5,307923.5,464953.75,77904.75,27179.5,768663.0,2975.5,1099687.5,570038.0,1663435.5
2022-08-12,332673.1,14309.1,318364.0,471789.0,76389.5,26946.75,807659.6,3414.0,1150024.7,575125.25,1718871.95
2022-08-13,300145.9,12808.9,287337.0,388274.5,46877.75,17157.0,728121.7,2576.0,1037823.6,452309.25,1483152.85
2022-08-14,204840.9,8817.9,196023.0,265164.0,27782.75,11300.25,502372.7,2415.1,715478.7,304247.0,1013875.7000000001
2022-08-15,344513.6,14797.1,329716.5,472710.5,80773.75,28020.25,1001385.9,3253.5,1356353.0,581504.5,1930657.5
2022-08-16,340481.8,14498.8,325983.0,489620.5,82645.25,28984.5,874871.6,3213.7,1225767.1,601250.25,1819817.3499999999
2022-08-17,321303.6,13874.1,307429.5,489672.75,81624.0,26419.5,771654.7,2792.5,1101940.8,597716.25,1693467.0499999998
2022-08-18,331235.3,14030.3,317205.0,504098.5,81937.5,27303.0,805837.6,3004.0,1145566.9,613339.0,1753415.9
2022-08-19,360842.9,15280.4,345562.5,498151.5,79857.0,26828.0,831971.6,3585.2,1201359.7,604836.5,1801236.2
2022-08-20,307814.9,13039.4,294775.5,402163.5,47647.25,17142.75,729899.1,2808.0,1047032.0,466953.5,1507475.5
2022-08-21,187725.8,8099.8,179626.0,222884.25,25844.75,9200.75,442780.1,1751.0,637536.9,257929.75,890186.6499999999
2022-08-22,348504.2,14816.7,333687.5,477066.25,82897.0,26927.75,992747.8,3197.0,1351679.0,586891.0,1931340.0
2022-08-23,341028.1,14598.6,326429.5,504882.25,85010.75,27901.5,832655.4,3239.0,1182582.5,617794.5,1794717.0
2022-08-24,326210.6,13755.6,312455.0,492855.25,81353.25,25251.0,742881.2,3101.0,1077303.8,599459.5,1671652.2999999998
2022-08-25,329626.4,13988.9,315637.5,497415.25,82407.75,26519.25,741377.0,2963.5,1079416.9,606342.25,1680309.15
2022-08-26,347732.9,14890.9,332842.0,497277.5,79120.75,26234.25,811220.1,3181.0,1167534.0,602632.5,1764766.5
2022-08-27,299494.8,12613.8,286881.0,396107.25,47262.5,16843.5,744465.9,2825.5,1052986.2,460213.25,1506999.4500000002
2022-08-28,185843.3,8022.3,177821.0,226038.25,24923.25,9324.25,466361.6,2650.0,658804.9,260285.75,915140.6499999999
2022-08-29,329651.7,14232.7,315419.0,487245.5,83666.5,27089.25,1045550.8,3430.5,1385073.0,598001.25,1976634.25
2022-08-30,274644.5,11836.5,262808.0,441550.5,70941.25,23944.75,793051.4,2749.0,1075424.9,536436.5,1606881.4
2022-08-31,322746.1,13853.6,308892.5,502844.5,90843.75,20548.5,861555.4,3292.0,1193514.5,614236.75,1801830.25
2022-09-01,339606.7,14478.7,325128.0,501899.25,92658.25,23436.5,863280.8,3105.2,1211552.7,617994.0,1823986.7
2022-09-02,336719.4,14412.9,322306.5,517099.25,89604.0,24187.0,886996.0,4144.0,1234449.4,630890.25,1858749.65
2022-09-03,307464.5,13021.5,294443.0,414114.5,50972.25,15646.5,772675.2,2802.0,1090421.7,480733.25,1563674.95
2022-09-04,182903.6,7942.1,174961.5,221858.25,25597.75,8830.25,472238.1,1611.5,660913.2,256286.25,913039.45
2022-09-05,345594.7,14823.7,330771.0,504226.75,89893.75,26652.25,1105371.6,3560.5,1461819.8,620772.75,2075299.55
2022-09-06,333891.3,14368.3,319523.0,518681.0,91656.0,28219.75,873752.5,3302.0,1217035.8,638556.75,1849502.55
2022-09-07,324166.5,13934.5,310232.0,510221.25,89000.75,27326.75,767013.1,3424.0,1099563.6,626548.75,1721152.35
2022-09-08,324571.0,13949.5,310621.5,507836.75,88435.5,28675.75,779690.4,3226.0,1113098.4,624948.0,1732435.4
2022-09-09,337369.5,14265.0,323104.5,503566.5,82792.5,28006.0,815607.2,2984.5,1161621.2,614365.0,1770326.2
2022-09-10,275025.0,11609.0,263416.0,386840.0,47799.25,17622.5,726319.1,3746.0,1011030.1,452261.75,1457351.85
2022-09-11,191230.5,8298.5,182932.0,226546.5,25792.5,10179.25,463518.6,1810.0,661460.1,262518.25,919077.35
2022-09-12,324931.0,13825.0,311106.0,479745.25,81704.75,29155.5,1047256.0,3683.5,1382490.5,590605.5,1966476.0
2022-09-13,315665.2,13593.7,302071.5,511651.0,88625.5,33145.5,838616.2,3298.5,1163450.9,633422.0,1791001.9
2022-09-14,340287.7,14447.2,325840.5,516196.75,87214.75,32537.5,790806.9,2684.0,1138689.6,635949.0,1769727.6
2022-09-15,335833.6,14458.1,321375.5,503490.5,78954.5,31478.25,809385.3,2626.4,1152925.3,613923.25,1761768.5499999998
2022-09-16,177631.5,7705.0,169926.5,232170.5,23702.5,9975.0,449159.7,1277.5,632138.7,265848.0,893916.7
2022-09-17,252087.4,10806.4,241281.0,316331.0,36570.25,14682.25,596525.7,2285.0,855258.1,367583.5,1218481.6
2022-09-18,165150.5,7127.5,158023.0,197538.25,21736.0,9343.25,414017.7,1614.0,582882.2,228617.5,809399.7
2022-09-19,315419.0,13632.5,301786.5,461415.0,74508.5,29616.25,983126.0,2980.5,1305785.5,565539.75,1867065.25
2022-09-20,316857.3,13607.8,303249.5,507062.5,85533.25,33848.5,854873.7,3243.0,1180544.0,626444.25,1801418.25
2022-09-21,318837.4,13640.4,305197.0,507570.75,84393.25,33634.75,791553.2,2916.0,1118364.1,625598.75,1738905.35
2022-09-22,311307.0,13406.0,297901.0,482058.5,75121.25,31240.75,737366.8,1770.5,1054854.3,588420.5,1638864.8
2022-09-23,326157.9,13968.9,312189.0,500213.0,79871.25,31972.25,810436.1,2706.0,1143821.0,612056.5,1751356.5
2022-09-24,295446.1,12735.6,282710.5,391233.75,47452.5,20439.25,722981.9,3636.7,1027784.7,459125.5,1481190.2
2022-09-25,177815.1,7774.6,170040.5,217464.5,24505.25,10925.0,441357.0,2060.0,624802.1,252894.75,874126.85
2022-09-26,325559.1,14101.6,311457.5,472017.0,79876.0,33710.75,1015468.5,3876.0,1351815.6,585603.75,1930507.35
2022-09-27,328388.3,14137.8,314250.5,508359.25,85937.0,36617.75,837081.5,3248.5,1173918.3,630914.0,1799632.3
2022-09-28,319760.0,13774.5,305985.5,500374.5,84155.75,35701.0,758755.4,2899.5,1086414.9,620231.25,1701646.15
2022-09-29,316985.3,13612.3,303373.0,502664.0,84402.75,35335.25,795990.4,2777.5,1120763.2,622402.0,1738155.2000000002
2022-09-30,340618.3,14720.8,325897.5,507238.25,81548.0,34537.25,897054.3,2955.5,1246543.1,623323.5,1863951.6
2022-10-01,320066.2,13900.2,306166.0,418593.75,49575.75,22059.0,808074.8,3558.5,1137111.5,490228.5,1621928.0
2022-10-02,176481.4,7618.9,168862.5,215213.0,23949.5,11438.0,471832.4,1884.5,653808.3,250600.5,900798.8
2022-10-03,345036.1,14816.1,330220.0,493211.5,84611.75,36741.25,1122439.35,3587.5,1478135.45,614564.5,2085627.4500000002
2022-10-04,318751.0,13763.0,304988.0,515930.75,87613.75,37795.75,861131.5,2915.0,1189339.5,641340.25,1824137.75
2022-10-05,319471.8,13837.8,305634.0,501695.0,83780.5,35948.0,729658.0,2530.0,1056639.8,621423.5,1673083.3
2022-10-06,320214.9,13773.4,306441.5,499258.25,82683.25,36598.75,741849.5,2602.5,1068706.9,618540.25,1683207.15
2022-10-07,325140.8,14034.8,311106.0,505917.75,80127.75,34869.75,814589.1,3093.5,1147916.4,620915.25,1763738.65
2022-10-08,278765.9,11996.4,266769.5,392335.75,46474.0,20634.0,733540.4,3360.5,1020849.8,459443.75,1475110.55
2022-10-09,181424.0,7982.5,173441.5,221202.75,24229.75,10996.25,452933.1,1643.5,640020.6,256428.75,892429.35
2022-10-10,340442.7,14735.2,325707.5,495501.0,84208.0,37387.25,1082110.4,3343.0,1431936.1,617096.25,2042992.3499999999
2022-10-11,337969.8,14551.8,323418.0,519279.5,85870.5,38565.25,811079.6,2637.5,1157841.9,643715.25,1795402.15
2022-10-12,250448.7,10735.2,239713.5,378152.25,39097.25,16553.75,589707.5,1869.5,846075.7,433803.25,1275828.95
2022-10-13,330901.6,14276.1,316625.5,509162.0,84559.5,37401.5,806234.2,3223.5,1145239.3,631123.0,1771482.2999999998
2022-10-14,341350.9,14721.9,326629.0,507475.75,81301.0,36275.75,868234.35,2719.5,1217735.75,625052.5,1837357.25
2022-10-15,314499.0,13501.0,300998.0,410219.5,47338.5,21403.5,813413.65,2460.5,1134383.15,478961.5,1609334.65
2022-10-16,189786.6,8241.6,181545.0,234521.75,25160.75,11884.5,486532.9,1888.2,680483.7,271567.0,949774.7
2022-10-17,312592.4,13608.4,298984.0,465742.25,81153.75,35330.5,1041893.6,3037.0,1360143.0,582226.5,1939749.5
2022-10-18,324342.2,13948.7,310393.5,504768.25,88031.75,38190.0,831672.4,3079.0,1162093.6,630990.0,1790083.6
2022-10-19,326886.5,14203.5,312683.0,512221.0,86483.25,37263.75,799454.4,2966.5,1131567.4,635968.0,1765275.4
2022-10-20,321729.0,13948.0,307781.0,506991.25,86312.25,37164.0,785112.6,2833.9,1111275.5,630467.5,1740143.0
