ID Estación,Estacion,Fecha,Efectivo,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes
7900037,Fray  Angelico,2022-06-06,"$31,955.50","$1,365.50","$30,590.00","$40,142.25","$4,963.75","$1,843.00","$101,387.70",$223.50,"$133,746.70","$46,949.00","3,220","5,568","1,045",388,"7,001","10,221"
7900011,Mirador,2022-06-07,"$9,256.50",$402.50,"$8,854.00","$14,848.50","$2,408.25",$850.25,"$25,324.00",$56.00,"$34,756.50","$18,107.00",932,"1,611",507,179,"2,297","3,229"
7900012,Huentitan,2022-06-07,"$7,263.00",$309.00,"$6,954.00","$10,787.25","$1,876.25",$731.50,"$15,194.50",$79.00,"$22,536.50","$13,395.00",732,"1,143",395,154,"1,692","2,424"
7900013,Zoologico,2022-06-07,"$7,067.00",$312.50,"$6,754.50","$13,233.50","$1,600.75",$608.00,"$21,960.00",$42.00,"$29,099.00","$15,442.25",711,"1,393",337,128,"1,858","2,569"
7900014,Independencia Nte.,2022-06-07,"$15,976.50",$729.00,"$15,247.50","$27,611.75","$3,914.00","$1,610.25","$40,699.50",$353.50,"$57,329.50","$33,136.00","1,605","3,633",824,339,"4,796","6,401"
7900015,San Patricio,2022-06-07,"$17,764.00",$683.00,"$17,081.00","$17,741.25","$2,973.50","$1,672.00","$13,685.00",$133.00,"$31,672.00","$22,386.75","1,798","1,878",626,352,"2,856","4,654"
7900016,Igualdad,2022-06-07,"$6,911.00",$289.50,"$6,621.50","$11,105.50","$1,705.25",$579.50,"$20,927.50",$12.00,"$27,940.50","$13,390.25",697,"1,169",359,122,"1,650","2,347"
7900017,Monumental,2022-06-07,"$7,843.00",$328.50,"$7,514.50","$12,169.50","$1,933.25",$940.50,"$26,848.50",$131.00,"$34,942.50","$15,043.25",791,"1,281",407,198,"1,886","2,677"
7900018,Monte Olivette,2022-06-07,"$2,681.00",$116.00,"$2,565.00","$3,743.00",$494.00,$242.25,"$5,219.50",$0.00,"$7,930.50","$4,479.25",270,394,104,51,549,819
7900019,Circunvalacion,2022-06-07,"$11,226.50",$510.50,"$10,716.00","$20,976.00","$2,983.00","$1,273.00","$39,858.00",$137.00,"$51,511.50","$25,232.00","1,128","2,208",628,268,"3,104","4,232"
7900020,Ciencias de La Salud,2022-06-07,"$8,570.00",$381.00,"$8,189.00","$10,564.00","$2,066.25",$973.75,"$19,760.00",$68.00,"$28,518.00","$13,604.00",862,"1,112",435,205,"1,752","2,614"
7900021,Juan Alvarez,2022-06-07,"$12,381.00",$515.50,"$11,865.50","$17,480.00","$2,289.50","$1,125.75","$31,778.50",$135.00,"$44,384.50","$20,895.25","1,249","1,840",482,237,"2,559","3,808"
7900022,Alameda,2022-06-07,"$8,551.00",$362.00,"$8,189.00","$10,364.50","$1,714.75",$878.75,"$20,438.50",$10.00,"$29,059.50","$12,958.00",862,"1,103",361,185,"1,649","2,511"
7900023,San Juan de Dios,2022-06-07,"$34,970.50","$1,407.00","$33,563.50","$44,973.00","$7,324.50","$2,959.25","$56,302.00",$51.50,"$91,654.00","$55,256.75","3,533","5,772","1,542",623,"7,937","11,470"
7900024,Bicentenario,2022-06-07,"$12,100.50",$548.50,"$11,552.00","$23,664.50","$4,427.00","$1,615.00","$28,798.50",$196.50,"$41,155.50","$29,706.50","1,216","3,518",932,340,"4,790","6,006"
7900025,La  Paz,2022-06-07,"$3,757.50",$166.50,"$3,591.00","$4,664.50",$674.50,$275.50,"$10,181.00",$23.00,"$14,021.50","$5,614.50",378,491,142,58,691,"1,069"
7900026,Ninos Heroes,2022-06-07,"$24,659.00","$1,108.50","$23,550.50","$25,982.50","$3,149.25","$1,629.25","$48,226.50",$22.00,"$73,267.50","$30,761.00","2,479","2,735",663,343,"3,741","6,220"
7900027,Agua Azul,2022-06-07,"$7,275.50",$321.50,"$6,954.00","$14,259.50","$1,372.75",$570.00,"$28,187.00",$168.00,"$35,810.50","$16,202.25",732,"1,501",289,120,"1,910","2,642"
7900028,Cipres,2022-06-07,"$3,064.00",$128.50,"$2,935.50","$7,058.50",$494.00,$242.25,"$11,230.50",$80.00,"$14,464.50","$7,794.75",309,743,104,51,898,"1,207"
7900029,Heroe de Nacozari,2022-06-07,"$4,654.50",$208.50,"$4,446.00","$5,918.50",$783.75,$337.25,"$11,437.00",$0.00,"$16,151.50","$7,039.50",468,623,165,71,859,"1,327"
7900030,Lazaro Cardenas,2022-06-07,"$11,697.50",$525.50,"$11,172.00","$28,329.00","$2,351.25","$1,073.50","$63,220.50",$266.00,"$75,514.00","$31,753.75","1,176","2,982",495,226,"3,703","4,879"
7900031,El Dean,2022-06-07,"$1,624.00",$66.00,"$1,558.00","$3,534.00",$365.75,$128.25,"$8,878.50",$30.00,"$10,562.50","$4,028.00",164,372,77,27,476,640
7900032,Zona Industrial,2022-06-07,"$3,480.50",$165.00,"$3,315.50","$7,923.00",$693.50,$323.00,"$15,106.50",$0.00,"$18,617.00","$8,939.50",349,834,146,68,"1,048","1,397"
7900033,Lopez de Legazpi,2022-06-07,"$4,668.50",$203.50,"$4,465.00","$7,106.00",$636.50,$289.75,"$18,481.20",$0.00,"$23,209.70","$8,032.25",470,748,134,61,943,"1,413"
7900034,Clemente Orozco,2022-06-07,"$13,117.50",$549.00,"$12,568.50","$17,570.25","$2,892.75","$1,263.50","$32,575.50",$34.00,"$45,937.00","$21,726.50","1,323","1,854",609,266,"2,729","4,052"
7900035,Artes Plasticas,2022-06-07,"$3,857.50",$171.50,"$3,686.00","$5,937.50","$1,078.25",$503.50,"$16,682.50",$71.00,"$20,731.00","$7,519.25",388,637,227,106,970,"1,358"
7900036,Escultura,2022-06-07,"$6,923.50",$311.50,"$6,612.00","$9,989.25","$1,225.50",$707.75,"$30,856.70",$143.00,"$38,103.20","$11,922.50",696,"1,182",258,149,"1,589","2,285"
7900037,Fray  Angelico,2022-06-07,"$27,201.90","$1,114.90","$26,087.00","$40,441.50","$5,248.75","$1,938.00","$77,965.00",$189.50,"$105,566.40","$47,628.25","2,746","5,675","1,105",408,"7,188","9,934"
7900011,Mirador,2022-06-08,"$8,662.50",$388.00,"$8,274.50","$14,843.75","$2,337.00",$840.75,"$22,658.00",$131.00,"$31,511.50","$18,021.50",871,"1,617",492,177,"2,286","3,157"
7900012,Huentitan,2022-06-08,"$7,342.00",$312.00,"$7,030.00","$10,735.00","$1,686.25",$760.00,"$16,188.50",$20.00,"$23,580.50","$13,181.25",740,"1,135",355,160,"1,650","2,390"
7900013,Zoologico,2022-06-08,"$8,679.50",$357.50,"$8,322.00","$13,347.50","$1,605.50",$546.25,"$19,232.00",$83.50,"$28,145.00","$15,499.25",876,"1,405",338,115,"1,858","2,734"
7900014,Independencia Nte.,2022-06-08,"$15,009.00",$683.00,"$14,326.00","$23,740.50","$3,130.25","$1,406.00","$29,558.00",$236.00,"$44,893.00","$28,276.75","1,508","3,155",659,296,"4,110","5,618"
7900015,San Patricio,2022-06-08,"$15,099.50",$602.50,"$14,497.00","$19,318.25","$2,935.50","$1,486.75","$32,118.50",$42.00,"$47,440.00","$23,740.50","1,526","2,043",618,313,"2,974","4,500"
7900016,Igualdad,2022-06-08,"$6,779.00",$281.00,"$6,498.00","$11,162.50","$1,724.25",$617.50,"$21,213.50",$28.00,"$28,230.50","$13,504.25",684,"1,175",363,130,"1,668","2,352"
7900017,Monumental,2022-06-08,"$7,552.00",$313.00,"$7,239.00","$12,521.00","$1,795.50",$888.25,"$21,724.50",$49.00,"$29,495.50","$15,204.75",762,"1,318",378,187,"1,883","2,645"
7900018,Monte Olivette,2022-06-08,"$2,164.50",$93.50,"$2,071.00","$3,553.00",$470.25,$209.00,"$1,768.00",$30.00,"$3,962.50","$4,232.25",218,374,99,44,517,735
7900019,Circunvalacion,2022-06-08,"$13,042.50",$588.00,"$12,454.50","$20,301.50","$2,930.75","$1,268.25","$36,108.50",$268.00,"$49,609.00","$24,500.50","1,311","2,137",617,267,"3,021","4,332"
7900020,Ciencias de La Salud,2022-06-08,"$7,674.50",$331.00,"$7,343.50","$9,965.50","$1,781.25",$726.75,"$13,506.50",$44.50,"$21,465.50","$12,473.50",773,"1,049",375,153,"1,577","2,350"
7900021,Juan Alvarez,2022-06-08,"$13,472.50",$571.50,"$12,901.00","$18,753.00","$2,365.50",$983.25,"$29,972.00",$74.00,"$43,658.50","$22,101.75","1,358","1,974",498,207,"2,679","4,037"
7900022,Alameda,2022-06-08,"$7,485.50",$303.50,"$7,182.00","$10,701.75","$1,619.75",$717.25,"$19,147.00",$22.00,"$26,844.50","$13,038.75",756,"1,138",341,151,"1,630","2,386"
7900023,San Juan de Dios,2022-06-08,"$36,346.80","$1,491.30","$34,855.50","$45,172.50","$7,101.25","$2,888.00","$52,610.70",$142.00,"$89,579.50","$55,161.75","3,669","5,816","1,495",608,"7,919","11,588"
7900024,Bicentenario,2022-06-08,"$11,226.50",$501.00,"$10,725.50","$18,895.50","$3,671.75","$1,311.00","$22,083.00",$73.00,"$33,472.50","$23,878.25","1,129","2,746",773,276,"3,795","4,924"
7900025,La  Paz,2022-06-08,"$3,546.50",$164.50,"$3,382.00","$4,721.50",$693.50,$223.25,"$10,132.00",$14.00,"$13,752.50","$5,638.25",356,497,146,47,690,"1,046"
7900026,Ninos Heroes,2022-06-08,"$24,877.50","$1,108.50","$23,769.00","$25,013.50","$3,220.50","$1,448.75","$38,375.00",$198.50,"$63,811.00","$29,682.75","2,502","2,633",678,305,"3,616","6,118"
7900027,Agua Azul,2022-06-08,"$6,691.50",$298.00,"$6,393.50","$14,354.50","$1,401.25",$532.00,"$24,983.50",$54.00,"$31,939.00","$16,287.75",673,"1,511",295,112,"1,918","2,591"
7900028,Cipres,2022-06-08,"$3,427.00",$140.00,"$3,287.00","$7,144.00",$413.25,$232.75,"$10,439.50",$20.00,"$14,066.50","$7,790.00",346,752,87,49,888,"1,234"
7900029,Heroe de Nacozari,2022-06-08,"$4,748.50",$217.00,"$4,531.50","$5,605.00",$684.00,$304.00,"$10,060.50",$109.00,"$14,918.00","$6,593.00",477,590,144,64,798,"1,275"
7900030,Lazaro Cardenas,2022-06-08,"$11,722.50",$522.00,"$11,200.50","$26,999.00","$2,256.25",$959.50,"$47,983.50",$30.00,"$59,856.00","$30,214.75","1,179","2,842",475,202,"3,519","4,698"
7900031,El Dean,2022-06-08,"$2,158.00",$87.00,"$2,071.00","$3,581.50",$308.75,$95.00,"$5,826.50",$0.00,"$8,044.50","$3,985.25",218,377,65,20,462,680
7900032,Zona Industrial,2022-06-08,"$3,568.00",$167.00,"$3,401.00","$8,141.50",$693.50,$327.75,"$10,926.50",$20.00,"$14,544.50","$9,162.75",358,857,146,69,"1,072","1,430"
7900033,Lopez de Legazpi,2022-06-08,"$2,875.00",$120.00,"$2,755.00","$5,766.50",$551.00,$280.25,"$14,460.50",$103.00,"$17,588.50","$6,597.75",290,607,116,59,782,"1,072"
7900034,Clemente Orozco,2022-06-08,"$14,250.50",$589.50,"$13,661.00","$19,080.75","$2,926.00","$1,254.00","$36,990.00",$187.50,"$51,608.00","$23,260.75","1,438","2,018",616,264,"2,898","4,336"
7900035,Artes Plasticas,2022-06-08,"$3,884.50",$170.00,"$3,714.50","$5,837.75","$1,059.25",$508.25,"$13,470.50",$0.00,"$17,415.00","$7,405.25",391,620,223,107,950,"1,341"
7900036,Escultura,2022-06-08,"$6,418.00",$290.50,"$6,127.50","$9,029.75","$1,315.75",$665.00,"$27,754.00",$107.00,"$34,489.00","$11,010.50",645,"1,082",277,140,"1,499","2,144"
7900037,Fray  Angelico,2022-06-08,"$27,633.60","$1,185.60","$26,448.00","$42,555.25","$5,073.00","$1,881.00","$76,442.00",$285.50,"$104,721.10","$49,509.25","2,784","5,921","1,068",396,"7,385","10,169"
7900011,Mirador,2022-06-09,"$8,232.00",$356.50,"$7,875.50","$14,031.50","$1,999.75",$674.50,"$18,832.50",$120.00,"$27,384.50","$16,705.75",829,"1,532",421,142,"2,095","2,924"
7900012,Huentitan,2022-06-09,"$8,077.00",$344.00,"$7,733.00","$9,922.75","$1,771.75",$703.00,"$14,041.00",$30.00,"$22,148.00","$12,397.50",814,"1,051",373,148,"1,572","2,386"
7900013,Zoologico,2022-06-09,"$8,500.50",$359.00,"$8,141.50","$12,796.50","$1,748.00",$603.25,"$20,480.00",$32.50,"$29,103.00","$15,147.75",857,"1,347",368,127,"1,842","2,699"
7900014,Independencia Nte.,2022-06-09,"$15,995.50",$738.50,"$15,257.00","$25,740.25","$3,534.00","$1,543.75","$27,642.00",$244.00,"$44,031.50","$30,818.00","1,606","3,448",744,325,"4,517","6,123"
7900015,San Patricio,2022-06-09,"$10,481.00",$430.00,"$10,051.00","$17,294.75","$2,669.50","$1,410.75","$25,100.50",$100.00,"$35,711.50","$21,375.00","1,058","1,829",562,297,"2,688","3,746"
7900016,Igualdad,2022-06-09,"$7,606.50",$310.50,"$7,296.00","$10,678.00","$1,491.50",$551.00,"$16,494.50",$82.00,"$24,303.00","$12,720.50",768,"1,124",314,116,"1,554","2,322"
7900017,Monumental,2022-06-09,"$8,302.00",$360.00,"$7,942.00","$10,630.50","$1,619.75",$988.00,"$15,768.50",$54.00,"$24,354.50","$13,238.25",836,"1,119",341,208,"1,668","2,504"
7900018,Monte Olivette,2022-06-09,"$1,459.00",$62.50,"$1,396.50","$3,097.00",$441.75,$209.00,"$5,374.50",$14.00,"$6,907.50","$3,747.75",147,326,93,44,463,610
7900019,Circunvalacion,2022-06-09,"$13,058.80",$585.30,"$12,473.50","$19,921.50","$2,740.75","$1,059.25","$30,632.50",$134.00,"$43,945.30","$23,721.50","1,313","2,097",577,223,"2,897","4,210"
7900020,Ciencias de La Salud,2022-06-09,"$6,688.00",$304.00,"$6,384.00","$9,120.00","$1,543.75",$726.75,"$11,344.00",$68.50,"$18,160.50","$11,390.50",672,960,325,153,"1,438","2,110"
7900021,Juan Alvarez,2022-06-09,"$12,167.00",$501.00,"$11,666.00","$16,368.50","$2,194.50",$978.50,"$28,736.00",$167.00,"$41,220.00","$19,541.50","1,228","1,723",462,206,"2,391","3,619"
7900022,Alameda,2022-06-09,"$9,232.00",$378.00,"$8,854.00","$9,775.50","$1,562.75",$679.25,"$19,165.50",$82.00,"$28,839.50","$12,017.50",932,"1,040",329,143,"1,512","2,444"
7900023,San Juan de Dios,2022-06-09,"$36,251.50","$1,453.00","$34,798.50","$43,510.00","$6,840.00","$2,930.75","$49,502.00",$226.00,"$86,279.50","$53,280.75","3,663","5,608","1,440",617,"7,665","11,328"
7900024,Bicentenario,2022-06-09,"$10,334.60",$473.60,"$9,861.00","$20,087.75","$3,125.50","$1,135.25","$23,517.00",$214.50,"$34,156.10","$24,348.50","1,038","2,948",658,239,"3,845","4,883"
7900025,La  Paz,2022-06-09,"$3,774.00",$164.00,"$3,610.00","$4,683.50",$608.00,$280.25,"$8,824.00",$0.00,"$12,748.00","$5,571.75",380,493,128,59,680,"1,060"
7900026,Ninos Heroes,2022-06-09,"$21,722.50",$955.50,"$20,767.00","$23,674.00","$2,869.00","$1,377.50","$32,087.50",$209.50,"$54,349.50","$27,920.50","2,186","2,492",604,290,"3,386","5,572"
7900027,Agua Azul,2022-06-09,"$7,399.50",$331.50,"$7,068.00","$14,183.50","$1,377.50",$665.00,"$23,799.00",$107.50,"$31,426.00","$16,226.00",744,"1,493",290,140,"1,923","2,667"
7900028,Cipres,2022-06-09,"$2,888.00",$123.50,"$2,764.50","$7,011.00",$441.75,$199.50,"$10,494.00",$54.00,"$13,466.00","$7,652.25",291,738,93,42,873,"1,164"
7900029,Heroe de Nacozari,2022-06-09,"$4,681.50",$207.00,"$4,474.50","$5,538.50",$589.00,$294.50,"$9,843.00",$10.00,"$14,624.50","$6,422.00",471,583,124,62,769,"1,240"
7900030,Lazaro Cardenas,2022-06-09,"$12,619.50",$573.50,"$12,046.00","$25,564.50","$2,147.00",$931.00,"$36,505.00",$217.50,"$49,552.00","$28,642.50","1,268","2,691",452,196,"3,339","4,607"
7900031,El Dean,2022-06-09,"$2,115.00",$91.50,"$2,023.50","$3,657.50",$313.50,$123.50,"$8,454.00",$0.00,"$10,599.00","$4,094.50",213,385,66,26,477,690
7900032,Zona Industrial,2022-06-09,"$3,641.00",$164.00,"$3,477.00","$7,619.00",$684.00,$251.75,"$11,685.50",$0.00,"$15,416.50","$8,554.75",366,802,144,53,999,"1,365"
7900033,Lopez de Legazpi,2022-06-09,"$4,465.50",$181.00,"$4,284.50","$6,745.00",$617.50,$256.50,"$15,251.70",$0.00,"$19,777.20","$7,619.00",451,710,130,54,894,"1,345"
7900034,Clemente Orozco,2022-06-09,"$13,501.00",$552.50,"$12,948.50","$17,218.75","$2,826.25","$1,106.75","$20,878.20",$139.50,"$34,578.70","$21,151.75","1,363","1,818",595,233,"2,646","4,009"
7900035,Artes Plasticas,2022-06-09,"$3,965.00",$174.50,"$3,790.50","$5,866.25","$1,021.25",$475.00,"$12,684.00",$0.00,"$16,789.00","$7,362.50",399,626,215,100,941,"1,340"
7900036,Escultura,2022-06-09,"$6,297.50",$284.00,"$6,013.50","$9,352.75","$1,235.00",$669.75,"$28,333.00",$141.00,"$34,881.50","$11,257.50",633,"1,106",260,141,"1,507","2,140"
7900037,Fray  Angelico,2022-06-09,"$28,067.00","$1,201.00","$26,866.00","$37,862.25","$4,593.25","$1,719.50","$49,146.20",$146.00,"$77,449.20","$44,175.00","2,828","5,330",967,362,"6,659","9,487"
7900011,Mirador,2022-06-10,"$7,398.50",$330.50,"$7,068.00","$14,368.75","$2,213.50",$783.75,"$22,769.00",$81.50,"$30,559.00","$17,366.00",744,"1,559",466,165,"2,190","2,934"
7900012,Huentitan,2022-06-10,"$8,153.00",$334.50,"$7,818.50","$9,880.00","$1,643.50",$560.50,"$14,892.00",$190.00,"$23,325.00","$12,084.00",823,"1,046",346,118,"1,510","2,333"
7900013,Zoologico,2022-06-10,"$8,884.00",$353.00,"$8,531.00","$12,635.00","$1,491.50",$551.00,"$13,077.00",$15.00,"$22,006.00","$14,677.50",898,"1,330",314,116,"1,760","2,658"
7900014,Independencia Nte.,2022-06-10,"$17,380.00",$802.50,"$16,577.50","$27,640.25","$3,424.75","$1,543.75","$31,624.50",$89.00,"$49,453.50","$32,608.75","1,745","3,683",721,325,"4,729","6,474"
7900015,San Patricio,2022-06-10,"$16,522.00",$628.50,"$15,893.50","$19,218.50","$2,688.50","$1,453.50","$35,530.70",$135.50,"$52,358.20","$23,360.50","1,673","2,034",566,306,"2,906","4,579"
7900016,Igualdad,2022-06-10,"$7,956.00",$327.50,"$7,628.50","$10,839.50","$1,510.50",$565.25,"$17,187.50",$135.50,"$25,459.00","$12,915.25",803,"1,141",318,119,"1,578","2,381"
7900017,Monumental,2022-06-10,"$8,136.50",$346.50,"$7,790.00","$11,780.00","$1,738.50",$954.75,"$19,078.00",$83.50,"$27,448.00","$14,473.25",820,"1,240",366,201,"1,807","2,627"
7900018,Monte Olivette,2022-06-10,"$2,611.00",$112.50,"$2,498.50","$3,714.50",$427.50,$204.25,"$5,058.50",$0.00,"$7,669.50","$4,346.25",263,391,90,43,524,787
7900019,Circunvalacion,2022-06-10,"$13,620.00",$624.00,"$12,996.00","$20,292.00","$2,940.25","$1,178.00","$38,259.50",$156.00,"$52,065.50","$24,410.25","1,368","2,136",619,248,"3,003","4,371"
7900020,Ciencias de La Salud,2022-06-10,"$8,491.00",$368.50,"$8,122.50","$8,968.00","$1,634.00",$750.50,"$7,892.00",$149.00,"$16,562.00","$11,352.50",855,944,344,158,"1,446","2,301"
7900021,Juan Alvarez,2022-06-10,"$12,680.50",$539.50,"$12,141.00","$17,100.00","$2,075.75","$1,068.75","$29,921.70",$148.00,"$42,870.20","$20,244.50","1,278","1,800",437,225,"2,462","3,740"
7900022,Alameda,2022-06-10,"$9,405.00",$380.00,"$9,025.00","$10,055.75","$1,596.00",$973.75,"$21,846.00",$10.00,"$31,351.00","$12,625.50",950,"1,066",336,205,"1,607","2,557"
7900023,San Juan de Dios,2022-06-10,"$39,582.60","$1,573.10","$38,009.50","$48,953.50","$7,443.25","$2,888.00","$63,177.50",$311.00,"$103,731.10","$59,284.75","4,001","6,245","1,567",608,"8,420","12,421"
7900024,Bicentenario,2022-06-10,"$14,237.00",$642.50,"$13,594.50","$23,417.50","$4,099.25","$1,667.25","$15,845.00",$170.00,"$30,349.00","$29,184.00","1,431","3,472",863,351,"4,686","6,117"
7900025,La  Paz,2022-06-10,"$3,830.00",$172.50,"$3,657.50","$4,759.50",$688.75,$256.50,"$11,312.50",$144.50,"$15,407.00","$5,704.75",385,501,145,54,700,"1,085"
7900026,Ninos Heroes,2022-06-10,"$25,107.50","$1,120.00","$23,987.50","$26,296.00","$3,130.25","$1,501.00","$52,830.00",$269.00,"$78,746.50","$30,927.25","2,525","2,768",659,316,"3,743","6,268"
7900027,Agua Azul,2022-06-10,"$6,260.00",$275.00,"$5,985.00","$13,917.50","$1,377.50",$636.50,"$26,140.20",$230.00,"$32,810.20","$15,931.50",630,"1,465",290,134,"1,889","2,519"
7900028,Cipres,2022-06-10,"$3,592.50",$153.50,"$3,439.00","$6,593.00",$384.75,$213.75,"$11,135.50",$20.00,"$14,798.00","$7,191.50",362,694,81,45,820,"1,182"
7900029,Heroe de Nacozari,2022-06-10,"$5,305.50",$242.00,"$5,063.50","$5,871.00",$688.75,$313.50,"$11,775.00",$40.00,"$17,180.50","$6,873.25",533,618,145,66,829,"1,362"
7900030,Lazaro Cardenas,2022-06-10,"$15,818.00",$732.00,"$15,086.00","$27,189.00","$2,080.50",$940.50,"$50,033.50",$301.00,"$66,392.50","$30,210.00","1,588","2,862",438,198,"3,498","5,086"
7900031,El Dean,2022-06-10,$853.00,$36.00,$817.00,"$4,560.00",$337.25,$133.00,"$13,499.70",$60.00,"$14,472.70","$5,030.25",86,480,71,28,579,665
7900032,Zona Industrial,2022-06-10,"$3,838.50",$171.50,"$3,667.00","$7,229.50",$665.00,$275.50,"$14,253.00",$0.00,"$18,121.50","$8,170.00",386,761,140,58,959,"1,345"
7900033,Lopez de Legazpi,2022-06-10,"$4,881.00",$216.50,"$4,664.50","$6,792.50",$603.25,$313.50,"$18,999.50",$0.00,"$24,070.50","$7,709.25",491,715,127,66,908,"1,399"
7900034,Clemente Orozco,2022-06-10,"$14,425.50",$574.50,"$13,851.00","$18,449.00","$3,025.75","$1,230.25","$31,458.50",$230.00,"$46,174.00","$22,705.00","1,458","1,951",637,259,"2,847","4,305"
7900035,Artes Plasticas,2022-06-10,"$4,580.00",$200.50,"$4,379.50","$5,904.25",$916.75,$484.50,"$13,664.70",$0.00,"$18,244.70","$7,305.50",461,632,193,102,927,"1,388"
7900036,Escultura,2022-06-10,"$6,923.50",$311.50,"$6,612.00","$9,685.25","$1,406.00",$731.50,"$20,986.50",$0.00,"$28,120.00","$11,822.75",696,"1,156",296,154,"1,606","2,302"
7900037,Fray  Angelico,2022-06-10,"$29,192.60","$1,272.10","$27,920.50","$41,453.25","$5,006.50","$1,752.75","$84,311.00",$296.00,"$114,039.60","$48,212.50","2,939","5,715","1,054",369,"7,138","10,077"
7900011,Mirador,2022-06-11,"$8,013.50",$356.50,"$7,657.00","$12,435.50","$1,539.00",$570.00,"$19,887.50",$111.00,"$28,102.00","$14,544.50",806,"1,348",324,120,"1,792","2,598"
7900012,Huentitan,2022-06-11,"$5,903.50",$260.50,"$5,643.00","$8,540.50","$1,007.00",$503.50,"$12,240.00",$12.00,"$18,185.50","$10,051.00",594,903,212,106,"1,221","1,815"
7900013,Zoologico,2022-06-11,"$8,275.50",$352.50,"$7,923.00","$11,609.00","$1,249.25",$451.25,"$11,480.00",$45.00,"$19,830.50","$13,309.50",834,"1,222",263,95,"1,580","2,414"
7900014,Independencia Nte.,2022-06-11,"$16,584.50",$757.50,"$15,827.00","$24,077.75","$2,693.25","$1,268.25","$38,017.00",$232.00,"$55,163.50","$28,039.25","1,666","3,105",567,267,"3,939","5,605"
7900015,San Patricio,2022-06-11,"$15,931.50",$646.00,"$15,285.50","$17,285.25","$1,995.00","$1,002.25","$32,900.00",$322.00,"$49,563.50","$20,282.50","1,609","1,829",420,211,"2,460","4,069"
7900016,Igualdad,2022-06-11,"$4,643.50",$197.50,"$4,446.00","$7,989.50",$959.50,$389.50,"$16,179.50",$225.50,"$21,108.50","$9,338.50",468,841,202,82,"1,125","1,593"
7900017,Monumental,2022-06-11,"$4,723.50",$192.00,"$4,531.50","$9,728.00","$1,178.00",$617.50,"$14,065.70",$144.00,"$19,023.20","$11,523.50",477,"1,024",248,130,"1,402","1,879"
7900018,Monte Olivette,2022-06-11,"$2,066.50",$90.50,"$1,976.00","$2,688.50",$337.25,$114.00,"$6,088.50",$0.00,"$8,155.00","$3,139.75",208,283,71,24,378,586
7900019,Circunvalacion,2022-06-11,"$10,916.00",$494.50,"$10,421.50","$14,297.50","$1,624.50",$764.75,"$25,772.70",$182.50,"$36,931.20","$16,686.75","1,097","1,505",342,161,"2,008","3,105"
7900020,Ciencias de La Salud,2022-06-11,"$5,399.50",$250.50,"$5,149.00","$6,108.50",$641.25,$285.00,"$10,073.50",$29.00,"$15,562.00","$7,034.75",542,643,135,60,838,"1,380"
7900021,Juan Alvarez,2022-06-11,"$8,062.50",$329.50,"$7,733.00","$9,642.50",$859.75,$484.50,"$15,944.50",$40.00,"$24,197.00","$10,986.75",814,"1,015",181,102,"1,298","2,112"
7900022,Alameda,2022-06-11,"$7,646.50",$322.00,"$7,324.50","$9,405.00","$1,197.00",$674.50,"$19,933.50",$43.50,"$27,773.50","$11,276.50",771,998,252,142,"1,392","2,163"
7900023,San Juan de Dios,2022-06-11,"$47,457.00","$1,809.50","$45,647.50","$52,240.50","$5,728.50","$2,541.25","$61,527.00",$250.00,"$109,774.00","$60,510.25","4,805","6,299","1,206",535,"8,040","12,845"
7900024,Bicentenario,2022-06-11,"$11,405.50",$518.50,"$10,887.00","$17,608.25","$2,365.50",$869.25,"$28,683.20",$110.00,"$40,468.70","$20,843.00","1,146","2,378",498,183,"3,059","4,205"
7900025,La  Paz,2022-06-11,"$3,143.50",$141.50,"$3,002.00","$3,182.50",$384.75,$194.75,"$8,215.50",$0.00,"$11,389.00","$3,762.00",316,335,81,41,457,773
7900026,Ninos Heroes,2022-06-11,"$24,818.00","$1,125.00","$23,693.00","$20,890.50","$2,199.25",$935.75,"$43,718.00",$191.50,"$69,147.50","$24,025.50","2,494","2,199",463,197,"2,859","5,353"
7900027,Agua Azul,2022-06-11,"$6,804.50",$287.50,"$6,517.00","$11,058.00",$736.25,$318.25,"$21,636.00",$24.00,"$28,614.50","$12,112.50",686,"1,164",155,67,"1,386","2,072"
7900028,Cipres,2022-06-11,"$3,064.50",$129.00,"$2,935.50","$4,493.50",$204.25,$109.25,"$7,893.50",$0.00,"$10,988.00","$4,807.00",309,473,43,23,539,848
7900029,Heroe de Nacozari,2022-06-11,"$4,405.30",$187.30,"$4,218.00","$4,446.00",$527.25,$256.50,"$10,092.50",$0.00,"$14,557.80","$5,229.75",444,468,111,54,633,"1,077"
7900030,Lazaro Cardenas,2022-06-11,"$12,325.50",$564.50,"$11,761.00","$19,551.00","$1,453.50",$627.00,"$41,198.90",$76.50,"$53,920.90","$21,631.50","1,238","2,058",306,132,"2,496","3,734"
7900031,El Dean,2022-06-11,$885.50,$40.00,$845.50,"$2,470.00",$247.00,$85.50,"$7,208.50",$28.00,"$8,152.00","$2,802.50",89,260,52,18,330,419
