Fecha,Ruta,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes
15/02/2024,A09,"$8,164.00",$226.00,$383.50,"$7,780.50","$4,997.00","$1,187.50",$213.75,$0.00,$0.00," $8,390.00 "," $6,398.25 ",819,560,250,45,855,1674
15/02/2024,A10,"$10,829.20",$260.50,$559.70,"$10,269.50","$8,678.25","$1,216.00",$61.75,$0.00,$0.00," $11,089.70 "," $9,956.00 ",1081,1116,256,13,1385,2466
15/02/2024,A13,$428.00,$24.50,$19.50,$408.50,$337.25,$95.00,$28.50,$0.00,$0.00, $452.50 , $460.75 ,43,41,21,6,68,111
15/02/2024,A15,"$4,098.00",$71.50,$193.50,"$3,904.50","$4,455.50","$1,007.00",$71.25,$0.00,$0.00," $4,169.50 "," $5,533.75 ",411,601,212,15,828,1239
15/02/2024,A16,"$5,903.50",$191.50,$289.00,"$5,614.50","$5,833.00","$2,090.00",$299.25,$0.00,$0.00," $6,095.00 "," $8,222.25 ",591,744,441,63,1248,1839
15/02/2024,A17,"$4,036.00",$118.50,$207.50,"$3,828.50","$2,935.50",$902.50,$133.00,$0.00,$0.00," $4,154.50 "," $3,971.00 ",403,415,206,28,649,1052
15/02/2024,A18,"$13,182.50",$300.00,$623.50,"$12,559.00","$11,784.75","$3,059.00",$128.25,$0.00,$0.00," $13,482.50 "," $14,972.00 ",1322,1395,645,27,2067,3389
15/02/2024,A19,"$26,496.50",$726.70,"$1,255.00","$25,241.50","$22,757.25","$3,914.00",$213.75,$0.00,$0.00," $27,223.20 "," $26,885.00 ",2657,2821,825,45,3691,6348
15/02/2024,A20,"$22,945.00",$472.70,"$1,104.50","$21,840.50","$16,724.75","$3,401.00",$247.00,$0.00,$0.00," $23,417.70 "," $20,372.75 ",2299,2069,717,52,2838,5137
15/02/2024,A21,"$34,773.00",$971.00,"$1,656.00","$33,117.00","$31,364.25","$3,785.75",$289.75,$0.00,$0.00," $35,744.00 "," $35,439.75 ",3486,3899,797,61,4757,8243
16/02/2024,A03,"$2,553.00",$118.50,$130.50,"$2,422.50","$2,308.50",$508.25,$80.75,$0.00,$0.00," $2,671.50 "," $2,897.50 ",255,243,107,17,367,622
16/02/2024,A05,"$2,264.00",$55.00,$107.50,"$2,156.50","$1,866.75",$403.75,$57.00,$0.00,$0.00," $2,319.00 "," $2,327.50 ",227,254,86,12,352,579
16/02/2024,A06,"$5,489.50",$205.70,$283.50,"$5,206.00","$5,101.50",$864.50,$128.25,$0.00,$0.00," $5,695.20 "," $6,094.25 ",548,695,182,27,904,1452
16/02/2024,A07,"$2,482.00",$104.50,$116.50,"$2,365.50","$1,458.25",$427.50,$80.75,$0.00,$0.00," $2,586.50 "," $1,966.50 ",249,194,90,17,301,550
16/02/2024,A08,"$13,378.20",$351.50,$638.70,"$12,739.50","$6,692.75","$1,330.00",$118.75,$0.00,$0.00," $13,729.70 "," $8,141.50 ",1341,852,281,25,1158,2499
16/02/2024,A09,"$5,765.50",$144.00,$274.50,"$5,491.00","$3,106.50",$769.50,$109.25,$0.00,$0.00," $5,909.50 "," $3,985.25 ",578,327,162,23,512,1090
16/02/2024,A10,"$6,657.00",$173.00,$339.50,"$6,317.50","$5,904.25",$593.75,$99.75,$0.00,$0.00," $6,830.00 "," $6,597.75 ",665,726,125,21,872,1537
16/02/2024,A13,$755.50,$18.00,$33.50,$722.00,$907.25,$166.25,$38.00,$0.00,$0.00, $773.50 ," $1,111.50 ",76,97,35,8,140,216
16/02/2024,A15,"$4,008.00",$100.50,$189.00,"$3,819.00","$4,194.25",$745.75,$42.75,$0.00,$0.00," $4,108.50 "," $4,982.75 ",402,543,157,9,709,1111
16/02/2024,A16,"$4,837.50",$210.00,$249.00,"$4,588.50","$5,780.75","$1,501.00",$313.50,$0.00,$0.00," $5,047.50 "," $7,595.25 ",483,753,317,66,1136,1619
16/02/2024,A17,"$4,622.50",$102.00,$205.00,"$4,417.50","$3,154.00",$612.75,$156.75,$0.00,$0.00," $4,724.50 "," $3,923.50 ",465,460,136,33,629,1094
16/02/2024,A18,"$10,355.50",$256.50,$513.50,"$9,842.00","$10,207.75","$2,052.00",$161.50,$0.00,$0.00," $10,612.00 "," $12,421.25 ",1036,1229,432,34,1695,2731
16/02/2024,A19,"$29,308.20",$781.20,"$1,416.20","$27,892.00","$22,999.50","$3,287.00",$256.50,$0.00,$0.00," $30,089.40 "," $26,543.00 ",2936,2862,696,54,3612,6548
16/02/2024,A20,"$20,576.50",$513.20,$987.50,"$19,589.00","$14,326.00","$2,650.50",$232.75,$0.00,$0.00," $21,089.70 "," $17,209.25 ",2062,1798,559,49,2406,4468
16/02/2024,A21,"$32,832.80",$888.50,"$1,549.30","$31,283.50","$28,642.50","$2,584.00",$218.50,$0.00,$0.00," $33,721.30 "," $31,445.00 ",3293,3585,544,46,4175,"7,468"
17/02/2024,A03,"$1,218.50",$39.00,$59.50,"$1,159.00",$864.50,$161.50,$33.25,$0.00,$0.00," $1,257.50 "," $1,059.25 ",122,91,34,7,132,254
17/02/2024,A05,"$2,518.00",$35.00,$114.50,"$2,403.50","$1,857.25",$351.50,$95.00,$0.00,$0.00," $2,553.00 "," $2,303.75 ",253,246,74,20,340,593
17/02/2024,A06,"$5,215.00",$160.50,$265.50,"$4,949.50","$4,032.75",$612.75,$123.50,$0.00,$0.00," $5,375.50 "," $4,769.00 ",521,540,129,26,695,1216
17/02/2024,A07,"$2,501.50",$79.50,$117.00,"$2,384.50","$1,406.00",$242.25,$99.75,$0.00,$0.00," $2,581.00 "," $1,748.00 ",251,183,51,21,255,506
17/02/2024,A08,"$11,847.50",$349.50,$571.00,"$11,276.50","$5,799.75",$812.25,$90.25,$0.00,$0.00," $12,197.00 "," $6,702.25 ",1187,741,171,19,931,2118
17/02/2024,A09,"$5,416.50",$163.50,$267.50,"$5,149.00","$2,517.50",$532.00,$99.75,$0.00,$0.00," $5,580.00 "," $3,149.25 ",542,265,112,21,398,940
17/02/2024,A10,"$5,516.00",$191.70,$262.50,"$5,253.50","$4,906.75",$351.50,$80.75,$0.00,$0.00," $5,707.70 "," $5,339.00 ",553,624,74,17,715,1268
17/02/2024,A13,"$2,114.00",$82.00,$119.00,"$1,995.00","$1,026.00",$228.00,$57.00,$0.00,$0.00," $2,196.00 "," $1,311.00 ",210,108,48,12,168,378
17/02/2024,A15,"$4,476.00",$145.50,$210.50,"$4,265.50","$4,085.00",$660.25,$52.25,$0.00,$0.00," $4,621.50 "," $4,797.50 ",449,547,139,11,697,1146
17/02/2024,A16,"$6,299.00",$166.00,$304.50,"$5,994.50","$5,377.00","$1,311.00",$365.75,$0.00,$0.00," $6,465.00 "," $7,053.75 ",631,668,277,77,1022,1653
17/02/2024,A17,"$7,671.00",$154.50,$375.00,"$7,296.00","$5,163.25",$755.25,$190.00,$0.00,$0.00," $7,825.50 "," $6,108.50 ",768,662,169,40,871,1639
17/02/2024,A18,"$6,720.50",$180.20,$327.00,"$6,393.50","$7,186.75",$859.75,$166.25,$0.00,$0.00," $6,900.70 "," $8,212.75 ",673,876,182,35,1093,1766
17/02/2024,A19,"$28,987.50",$848.60,"$1,399.50","$27,588.00","$19,650.75","$2,104.25",$275.50,$0.00,$0.00," $29,836.10 "," $22,030.50 ",2904,2433,444,58,2935,5839
17/02/2024,A20,"$21,066.20",$689.90,$992.70,"$20,073.50","$13,556.50","$2,028.25",$223.25,$0.00,$0.00," $21,756.10 "," $15,808.00 ",2113,1724,427,47,2198,4311
17/02/2024,A21,"$26,776.00",$715.80,"$1,306.50","$25,469.50","$22,011.50","$1,800.25",$266.00,$0.00,$0.00," $27,491.80 "," $24,077.75 ",2681,2707,379,56,3142,5823
18/02/2024,A03,"$1,370.50",$50.00,$69.00,"$1,301.50",$798.00,$142.50,$61.75,$0.00,$0.00," $1,420.50 "," $1,002.25 ",137,84,30,13,127,264
18/02/2024,A05,"$2,486.50",$96.50,$121.00,"$2,365.50","$1,800.25",$389.50,$52.25,$0.00,$0.00," $2,583.00 "," $2,242.00 ",249,222,83,11,316,565
18/02/2024,A06,"$5,625.50",$252.50,$286.50,"$5,339.00","$2,669.50",$451.25,$133.00,$0.00,$0.00," $5,878.00 "," $3,253.75 ",562,337,95,28,460,1022
18/02/2024,A07,"$4,820.50",$175.20,$232.00,"$4,588.50","$2,493.75",$498.75,$123.50,$0.00,$0.00," $4,995.70 "," $3,116.00 ",483,307,105,26,438,921
18/02/2024,A08,"$8,482.00",$269.50,$426.00,"$8,056.00","$4,374.75",$603.25,$57.00,$0.00,$0.00," $8,751.50 "," $5,035.00 ",848,544,127,12,683,1531
18/02/2024,A09,"$2,776.00",$135.50,$125.50,"$2,650.50","$1,425.00",$337.25,$57.00,$0.00,$0.00," $2,911.50 "," $1,819.25 ",279,150,71,12,233,512
18/02/2024,A10,"$4,699.50",$64.50,$234.50,"$4,465.00","$2,869.00",$261.25,$47.50,$0.00,$0.00," $4,764.00 "," $3,177.75 ",470,347,55,10,412,882
18/02/2024,A13,"$1,163.00",$58.00,$51.50,"$1,111.50",$712.50,$104.50,$33.25,$0.00,$0.00," $1,221.00 ", $850.25 ,117,75,22,7,104,221
18/02/2024,A15,"$3,853.50",$114.00,$167.50,"$3,686.00","$2,555.50",$446.50,$38.00,$0.00,$0.00," $3,967.50 "," $3,040.00 ",388,332,94,8,434,822
18/02/2024,A16,"$4,620.00",$126.00,$212.00,"$4,408.00","$2,759.75",$641.25,$199.50,$0.00,$0.00," $4,746.00 "," $3,600.50 ",464,350,136,42,528,992
18/02/2024,A17,"$3,783.00",$124.00,$182.50,"$3,600.50","$1,681.50",$351.50,$137.75,$0.00,$0.00," $3,907.00 "," $2,170.75 ",379,214,77,29,320,699
18/02/2024,A18,"$4,840.00",$120.50,$223.00,"$4,617.00","$3,567.25",$698.25,$85.50,$0.00,$0.00," $4,960.50 "," $4,351.00 ",486,422,147,18,587,1073
18/02/2024,A19,"$21,891.20",$705.50,"$1,029.20","$20,862.00","$13,570.75","$1,320.50",$209.00,$0.00,$0.00," $22,596.70 "," $15,100.25 ",2196,1669,278,44,1991,4187
18/02/2024,A20,"$15,423.00",$630.90,$717.00,"$14,706.00","$9,210.25","$1,182.75",$190.00,$0.00,$0.00," $16,053.90 "," $10,583.00 ",1548,1156,250,40,1446,2994
18/02/2024,A21,"$20,741.90",$539.10,$981.90,"$19,760.00","$15,228.50","$1,353.75",$185.25,$0.00,$0.00," $21,281.00 "," $16,767.50 ",2080,1850,285,39,2174,4254
19/02/2024,A03,"$4,458.00",$135.00,$240.00,"$4,218.00","$3,097.00",$646.00,$133.00,$0.00,$0.00," $4,593.00 "," $3,876.00 ",444,326,136,28,490,934
19/02/2024,A05,"$2,463.00",$33.00,$116.50,"$2,346.50","$2,227.75",$470.25,$99.75,$0.00,$0.00," $2,496.00 "," $2,797.75 ",247,315,100,21,436,683
19/02/2024,A06,"$7,474.00",$290.50,$368.00,"$7,106.00","$5,600.25","$1,258.75",$251.75,$0.00,$0.00," $7,764.50 "," $7,110.75 ",748,756,265,53,1074,1822
19/02/2024,A07,"$2,962.00",$134.50,$159.50,"$2,802.50","$1,577.00",$394.25,$137.75,$0.00,$0.00," $3,096.50 "," $2,109.00 ",295,213,85,29,327,622
19/02/2024,A08,"$15,475.70",$423.00,$750.70,"$14,725.00","$7,695.00","$1,591.25",$242.25,$0.00,$0.00," $15,898.70 "," $9,528.50 ",1550,980,336,51,1367,2917
19/02/2024,A09,"$7,707.70",$212.50,$373.70,"$7,334.00","$3,258.50",$878.75,$228.00,$0.00,$0.00," $7,920.20 "," $4,365.25 ",772,343,185,48,576,1348
19/02/2024,A10,"$7,006.20",$120.50,$356.20,"$6,650.00","$5,429.25",$570.00,$61.75,$0.00,$0.00," $7,126.70 "," $6,061.00 ",700,669,120,13,802,1502
19/02/2024,A13,$150.00,$0.00,$7.50,$142.50,$133.00,$9.50,$9.50,$0.00,$0.00, $150.00 , $152.00 ,15,14,2,2,18,33
19/02/2024,A15,"$6,237.50",$163.00,$290.50,"$5,947.00","$5,115.75","$1,016.50",$142.50,$0.00,$0.00," $6,400.50 "," $6,274.75 ",626,687,215,30,932,1558
19/02/2024,A16,"$6,912.50",$259.50,$348.00,"$6,564.50","$6,735.50","$1,900.00",$527.25,$0.00,$0.00," $7,172.00 "," $9,162.75 ",691,878,401,111,1390,2081
19/02/2024,A17,"$4,350.00",$121.50,$227.00,"$4,123.00","$2,626.75",$655.50,$147.25,$0.00,$0.00," $4,471.50 "," $3,429.50 ",434,377,153,31,561,995
19/02/2024,A18,"$15,702.00",$355.20,$777.50,"$14,924.50","$11,590.00","$3,177.75",$204.25,$0.00,$0.00," $16,057.20 "," $14,972.00 ",1571,1396,669,43,2108,3679
19/02/2024,A19,"$29,974.50",$885.50,"$1,474.50","$28,500.00","$23,498.25","$3,315.50",$375.25,$0.00,$0.00," $30,860.00 "," $27,189.00 ",3000,2878,698,79,3655,6655
19/02/2024,A20,"$25,241.60",$815.40,"$1,282.60","$23,959.00","$17,551.25","$3,187.25",$247.00,$0.00,$0.00," $26,057.00 "," $20,985.50 ",2522,2197,672,52,2921,5443
19/02/2024,A21,"$33,330.90",$890.90,"$1,610.40","$31,720.50","$29,022.50","$2,968.75",$351.50,$0.00,$0.00," $34,221.80 "," $32,342.75 ",3339,3634,625,74,4333,7672
20/02/2024,A03,"$3,545.50",$128.50,$192.00,"$3,353.50","$3,182.50",$703.00,$147.25,$0.00,$0.00," $3,674.00 "," $4,032.75 ",353,335,148,31,514,867
20/02/2024,A05,"$2,975.00",$39.50,$134.50,"$2,840.50","$2,370.25",$617.50,$61.75,$0.00,$0.00," $3,014.50 "," $3,049.50 ",299,332,130,13,475,774
20/02/2024,A06,"$5,260.50",$224.00,$273.00,"$4,987.50","$5,139.50","$1,007.00",$204.25,$0.00,$0.00," $5,484.50 "," $6,350.75 ",525,726,213,43,982,1507
20/02/2024,A07,"$3,426.00",$143.00,$177.00,"$3,249.00","$2,237.25",$503.50,$190.00,$0.00,$0.00," $3,569.00 "," $2,930.75 ",342,314,108,40,462,804
20/02/2024,A08,"$13,666.70",$310.50,$689.70,"$12,977.00","$7,505.00","$1,596.00",$180.50,$0.00,$0.00," $13,977.20 "," $9,281.50 ",1366,955,337,38,1330,2696
20/02/2024,A09,"$7,937.00",$269.50,$375.00,"$7,562.00","$4,189.50",$959.50,$237.50,$0.00,$0.00," $8,206.50 "," $5,386.50 ",796,441,202,50,693,1489
20/02/2024,A10,"$6,362.50",$99.00,$292.00,"$6,070.50","$6,398.25",$546.25,$57.00,$0.00,$0.00," $6,461.50 "," $7,001.50 ",639,804,115,12,931,1570
20/02/2024,A13,$168.50,$9.50,$7.00,$161.50,$209.00,$42.75,$9.50,$0.00,$0.00, $178.00 , $261.25 ,17,22,9,2,33,50
20/02/2024,A15,"$5,197.50",$105.00,$257.50,"$4,940.00","$5,286.75","$1,073.50",$61.75,$0.00,$0.00," $5,302.50 "," $6,422.00 ",520,693,227,13,933,1453
20/02/2024,A16,"$5,550.50",$215.00,$278.00,"$5,272.50","$6,426.75","$1,957.00",$475.00,$0.00,$0.00," $5,765.50 "," $8,858.75 ",555,836,412,100,1348,1903
20/02/2024,A17,"$3,966.50",$208.00,$204.50,"$3,762.00","$2,384.50",$684.00,$152.00,$0.00,$0.00," $4,174.50 "," $3,220.50 ",396,332,169,32,533,929
20/02/2024,A18,"$15,502.70",$348.50,$787.20,"$14,715.50","$11,281.25","$3,158.75",$361.00,$0.00,$0.00," $15,851.20 "," $14,801.00 ",1549,1322,665,76,2063,3612
20/02/2024,A19,"$31,117.20",$788.70,"$1,515.20","$29,602.00","$26,068.00","$4,080.25",$418.00,$0.00,$0.00," $31,905.90 "," $30,566.25 ",3116,3177,860,88,4125,7241
20/02/2024,A20,"$26,319.20",$858.50,"$1,315.20","$25,004.00","$18,202.00","$3,510.25",$308.75,$0.00,$0.00," $27,177.70 "," $22,021.00 ",2632,2286,741,65,3092,5724
20/02/2024,A21,"$35,647.80","$1,009.90","$1,723.30","$33,924.50","$32,228.75","$3,325.00",$432.25,$0.00,$0.00," $36,657.70 "," $35,986.00 ",3571,4046,700,91,4837,8408
21/02/2024,A03,"$3,082.50",$109.00,$156.50,"$2,926.00","$2,812.00",$598.50,$261.25,$0.00,$0.00," $3,191.50 "," $3,671.75 ",308,296,126,55,477,785
21/02/2024,A05,"$2,880.00",$42.00,$153.50,"$2,726.50","$2,208.75",$574.75,$114.00,$0.00,$0.00," $2,922.00 "," $2,897.50 ",287,311,121,24,456,743
21/02/2024,A06,"$4,977.20",$228.00,$246.20,"$4,731.00","$5,130.00",$807.50,$304.00,$0.00,$0.00," $5,205.20 "," $6,241.50 ",498,697,171,64,932,1430
21/02/2024,A07,"$2,058.00",$91.00,$129.50,"$1,928.50","$1,629.25",$422.75,$133.00,$0.00,$0.00," $2,149.00 "," $2,185.00 ",203,215,90,28,333,536
21/02/2024,A08,"$13,060.50",$356.00,$634.50,"$12,426.00","$7,291.25","$1,553.25",$190.00,$0.00,$0.00," $13,416.50 "," $9,034.50 ",1308,934,327,40,1301,2609
21/02/2024,A09,"$9,720.50",$254.50,$448.50,"$9,272.00","$5,605.00",$931.00,$223.25,$0.00,$0.00," $9,975.00 "," $6,759.25 ",976,596,196,47,839,1815
21/02/2024,A10,"$9,110.00",$136.00,$427.00,"$8,683.00","$8,683.00",$864.50,$76.00,$0.00,$0.00," $9,246.00 "," $9,623.50 ",914,1082,182,16,1280,2194
21/02/2024,A13,"$3,100.00",$43.00,$164.50,"$2,935.50","$2,626.75",$641.25,$52.25,$0.00,$0.00," $3,143.00 "," $3,320.25 ",309,308,135,11,454,763
21/02/2024,A15,"$4,632.50",$145.00,$224.50,"$4,408.00","$5,472.00",$964.25,$118.75,$0.00,$0.00," $4,777.50 "," $6,555.00 ",464,717,204,25,946,1410
21/02/2024,A16,"$4,770.00",$151.20,$248.00,"$4,522.00","$5,320.00","$1,695.75",$508.25,$0.00,$0.00," $4,921.20 "," $7,524.00 ",476,697,357,107,1161,1637
21/02/2024,A17,"$4,583.00",$164.40,$232.00,"$4,351.00","$2,978.25",$722.00,$261.25,$0.00,$0.00," $4,747.40 "," $3,961.50 ",458,414,169,55,638,1096
21/02/2024,A18,"$13,516.00",$298.50,$691.00,"$12,825.00","$10,777.75","$2,375.00",$237.50,$0.00,$0.00," $13,814.50 "," $13,390.25 ",1350,1296,500,50,1846,3196
21/02/2024,A19,"$24,758.40",$707.20,"$1,207.90","$23,550.50","$20,534.25","$3,434.25",$422.75,$0.00,$0.00," $25,465.60 "," $24,391.25 ",2479,2581,723,89,3393,5872
21/02/2024,A20,"$23,651.70",$935.20,"$1,146.20","$22,505.50","$19,527.25","$3,671.75",$422.75,$0.00,$0.00," $24,586.90 "," $23,621.75 ",2369,2431,775,89,3295,5664
21/02/2024,A21,"$31,877.20","$1,097.10","$1,553.20","$30,324.00","$31,426.00","$3,168.25",$479.75,$0.00,$0.00," $32,974.30 "," $35,074.00 ",3192,3924,667,101,4692,7884
22/02/2024,A03,"$2,896.00",$139.00,$131.50,"$2,764.50","$3,059.00",$603.25,$237.50,$0.00,$0.00," $3,035.00 "," $3,899.75 ",291,322,127,50,499,790
22/02/2024,A05,"$1,824.50",$73.00,$86.00,"$1,738.50","$1,885.75",$612.75,$104.50,$0.00,$0.00," $1,897.50 "," $2,603.00 ",183,266,130,22,418,601
22/02/2024,A06,"$5,293.50",$161.00,$249.00,"$5,044.50","$5,030.25",$878.75,$294.50,$0.00,$0.00," $5,454.50 "," $6,203.50 ",531,706,185,62,953,1484
22/02/2024,A07,"$4,224.00",$128.00,$224.50,"$3,999.50","$2,607.75",$593.75,$104.50,$0.00,$0.00," $4,352.00 "," $3,306.00 ",421,350,126,22,498,919
22/02/2024,A08,"$10,831.00",$227.00,$542.50,"$10,288.50","$5,975.50","$1,220.75",$213.75,$0.00,$0.00," $11,058.00 "," $7,410.00 ",1083,760,257,45,1062,2145
22/02/2024,A09,"$6,928.50",$279.50,$316.50,"$6,612.00","$3,985.25",$907.25,$228.00,$0.00,$0.00," $7,208.00 "," $5,120.50 ",696,420,191,48,659,1355
22/02/2024,A10,"$7,093.50",$181.50,$339.00,"$6,754.50","$6,887.50",$665.00,$76.00,$0.00,$0.00," $7,275.00 "," $7,628.50 ",711,860,140,16,1016,1727
22/02/2024,A13,"$3,313.00",$60.50,$159.00,"$3,154.00","$2,560.25",$741.00,$71.25,$0.00,$0.00," $3,373.50 "," $3,372.50 ",332,304,156,15,475,807
22/02/2024,A15,"$4,563.50",$111.50,$212.50,"$4,351.00","$4,811.75",$935.75,$109.25,$0.00,$0.00," $4,675.00 "," $5,856.75 ",458,639,197,23,859,1317
22/02/2024,A16,"$6,826.50",$124.50,$319.00,"$6,507.50","$7,101.25","$1,919.00",$650.75,$0.00,$0.00," $6,951.00 "," $9,671.00 ",685,904,404,137,1445,2130
22/02/2024,A17,"$3,196.00",$149.50,$156.00,"$3,040.00","$2,745.50",$712.50,$156.75,$0.00,$0.00," $3,345.50 "," $3,614.75 ",320,349,151,33,533,853
22/02/2024,A18,"$13,511.00",$341.00,$705.00,"$12,806.00","$10,207.75","$2,432.00",$275.50,$0.00,$0.00," $13,852.00 "," $12,915.25 ",1348,1223,512,58,1793,3141
22/02/2024,A19,"$33,392.40",$879.20,"$1,633.90","$31,758.50","$26,438.50","$4,336.75",$584.25,$0.00,$0.00," $34,271.60 "," $31,359.50 ",3343,3316,916,123,4355,7698
22/02/2024,A20,"$24,463.20",$923.90,"$1,235.70","$23,227.50","$17,266.25","$3,619.50",$536.75,$0.00,$0.00," $25,387.10 "," $21,422.50 ",2445,2143,764,113,3020,5465
22/02/2024,A21,"$31,519.70",$980.00,"$1,537.70","$29,982.00","$28,870.50","$2,992.50",$403.75,$0.00,$0.00," $32,499.70 "," $32,266.75 ",3156,3632,630,85,4347,7503
23/02/2024,A03,"$2,546.50",$142.50,$124.00,"$2,422.50","$2,384.50",$598.50,$180.50,$0.00,$0.00," $2,689.00 "," $3,163.50 ",255,251,126,38,415,670
23/02/2024,A05,"$2,470.00",$28.00,$114.00,"$2,356.00","$1,714.75",$446.50,$99.75,$0.00,$0.00," $2,498.00 "," $2,261.00 ",248,247,94,21,362,610
23/02/2024,A06,"$5,601.00",$187.50,$271.50,"$5,329.50","$5,538.50","$1,068.75",$337.25,$0.00,$0.00," $5,788.50 "," $6,944.50 ",561,770,225,71,1066,1627
23/02/2024,A07,"$2,139.50",$75.00,$97.00,"$2,042.50","$1,648.25",$318.25,$109.25,$0.00,$0.00," $2,214.50 "," $2,075.75 ",215,223,68,23,314,529
23/02/2024,A08,"$14,095.50",$429.50,$681.50,"$13,414.00","$8,103.50","$1,529.50",$294.50,$0.00,$0.00," $14,525.00 "," $9,927.50 ",1412,1048,322,62,1432,2844
23/02/2024,A09,"$8,503.50",$230.20,$419.00,"$8,084.50","$4,047.00",$954.75,$365.75,$0.00,$0.00," $8,733.70 "," $5,367.50 ",851,426,201,77,704,1555
23/02/2024,A10,"$6,412.50",$141.00,$304.00,"$6,108.50","$5,994.50",$551.00,$80.75,$0.00,$0.00," $6,553.50 "," $6,626.25 ",643,738,116,17,871,1514
23/02/2024,A13,"$3,120.50",$78.00,$156.50,"$2,964.00","$2,522.25",$470.25,$90.25,$0.00,$0.00," $3,198.50 "," $3,082.75 ",312,304,99,19,422,734
23/02/2024,A15,"$3,624.50",$49.50,$176.00,"$3,448.50","$3,287.00",$641.25,$118.75,$0.00,$0.00," $3,674.00 "," $4,047.00 ",363,426,135,25,586,949
23/02/2024,A16,"$4,175.50",$168.00,$204.50,"$3,971.00","$5,980.25","$1,724.25",$717.25,$0.00,$0.00," $4,343.50 "," $8,421.75 ",418,775,365,151,1291,1709
23/02/2024,A17,"$3,896.50",$164.00,$182.00,"$3,714.50","$2,964.00",$669.75,$251.75,$0.00,$0.00," $4,060.50 "," $3,885.50 ",391,419,153,53,625,1016
23/02/2024,A18,"$9,251.50",$211.00,$445.00,"$8,806.50","$7,547.75","$1,771.75",$213.75,$0.00,$0.00," $9,462.50 "," $9,533.25 ",927,889,373,45,1307,2234
23/02/2024,A19,"$32,809.50","$1,048.70","$1,554.50","$31,255.00","$24,966.00","$3,757.25",$665.00,$0.00,$0.00," $33,858.20 "," $29,388.25 ",3290,3069,792,140,4001,7291
23/02/2024,A20,"$29,634.20","$1,124.50","$1,504.70","$28,129.50","$21,888.00","$3,548.25",$688.75,$0.00,$0.00," $30,758.70 "," $26,125.00 ",2961,2771,748,145,3664,6625
23/02/2024,A21,"$31,245.20",$791.90,"$1,529.20","$29,716.00","$29,545.00","$2,679.00",$418.00,$0.00,$0.00," $32,037.10 "," $32,642.00 ",3128,3661,564,88,4313,7441
24/02/2024,A03,"$2,692.00",$108.00,$155.50,"$2,536.50","$2,546.00",$389.50,$199.50,$0.00,$0.00," $2,800.00 "," $3,135.00 ",267,268,82,42,392,659
24/02/2024,A05,"$2,042.00",$29.50,$104.00,"$1,938.00","$2,042.50",$351.50,$90.25,$0.00,$0.00," $2,071.50 "," $2,484.25 ",204,263,74,19,356,560
24/02/2024,A06,"$4,851.00",$166.00,$262.50,"$4,588.50","$3,610.00",$475.00,$209.00,$0.00,$0.00," $5,017.00 "," $4,294.00 ",483,489,100,44,633,1116
24/02/2024,A07,"$3,954.50",$51.50,$173.50,"$3,781.00","$2,099.50",$332.50,$128.25,$0.00,$0.00," $4,006.00 "," $2,560.25 ",398,263,71,27,361,759
24/02/2024,A08,"$11,023.00",$351.00,$525.50,"$10,497.50","$6,759.25",$783.75,$247.00,$0.00,$0.00," $11,374.00 "," $7,790.00 ",1105,849,165,52,1066,2171
24/02/2024,A09,"$4,901.00",$169.50,$236.50,"$4,664.50","$2,346.50",$427.50,$194.75,$0.00,$0.00," $5,070.50 "," $2,968.75 ",491,247,90,41,378,869
24/02/2024,A10,"$7,322.50",$244.70,$340.00,"$6,982.50","$5,505.25",$593.75,$133.00,$0.00,$0.00," $7,567.20 "," $6,232.00 ",735,689,125,28,842,1577
24/02/2024,A13,"$1,956.50",$76.00,$94.50,"$1,862.00","$1,881.00",$218.50,$52.25,$0.00,$0.00," $2,032.50 "," $2,151.75 ",196,224,46,11,281,477
24/02/2024,A15,"$4,270.00",$96.50,$194.50,"$4,075.50","$4,066.00",$627.00,$118.75,$0.00,$0.00," $4,366.50 "," $4,811.75 ",429,533,132,25,690,1119
24/02/2024,A16,"$4,794.00",$152.50,$243.50,"$4,550.50","$5,063.50","$1,116.25",$498.75,$0.00,$0.00," $4,946.50 "," $6,678.50 ",479,650,236,105,991,1470
24/02/2024,A17,"$3,775.50",$161.00,$165.50,"$3,610.00","$2,256.25",$489.25,$171.00,$0.00,$0.00," $3,936.50 "," $2,916.50 ",380,310,108,36,454,834
24/02/2024,A18,"$6,976.50",$178.20,$345.50,"$6,631.00","$5,975.50",$840.75,$175.75,$0.00,$0.00," $7,154.70 "," $6,992.00 ",698,716,177,37,930,1628
24/02/2024,A19,"$20,949.50",$610.00,$990.00,"$19,959.50","$15,603.75","$1,743.25",$380.00,$0.00,$0.00," $21,559.50 "," $17,727.00 ",2101,1914,368,80,2362,4463
24/02/2024,A20,"$26,217.90",$976.50,"$1,337.40","$24,880.50","$18,582.00","$2,313.25",$498.75,$0.00,$0.00," $27,194.40 "," $21,394.00 ",2619,2348,488,105,2941,5560
